video,avg_flickering,avg_blockiness,avg_letterBox,avg_pillarBox,avg_blockloss,avg_blur,avg_blackout,avg_freezing,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_slices,avg_si,avg_ti
TouchdownPassp2_1080_30fps_c.yuv,0.06896,0.00024,0,0,0.08466,0.13414,0,0,0.50423,0.24598,4.00E-05,0.0135,1.75102,0.074521533,0.063451724
TouchdownPassp2_1080_30fps_d.yuv,0.02003,0.00022,0,0,0.02372,0.10172,0,0.06695,0.49018,0.24929,0.00022,0.06318,1.46451,0.085834712,0.062054599
TouchdownPassp2_1080_30fps_f.yuv,0.05281,0.00025,0,0,0.07177,0.13074,0,0,0.49635,0.24547,8.00E-05,0.02399,1.71369,0.07681507,0.064418874
TouchdownPassp2_1080_30fps_i.yuv,0.01718,0.00014,0,0,0.00607,0.1059,0,0,0.49412,0.24462,0.01051,0.07772,1.43474,0.174776482,0.059820622
TouchdownPassp2_1080_30fps_j.yuv,0.05694,0.00021,0,0,0.02222,0.10483,0,0,0.50287,0.24785,0.00255,0.06306,1.47811,0.113145103,0.050762179
TouchdownPassp2_1080_30fps_o.yuv,0.01894,0.00024,0,0,0.02851,0.10534,0,0,0.50362,0.24965,0.00019,0.05748,1.50023,0.085443408,0.067681529
JumpRope_2__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.00413,0.16305,0,0,0.48357,0.40712,0,0.05045,39.33466,0.138721191,0.089409093
JumpRope_2__2160_30fps_c.yuv,0.01563,0.00026,0,0,0.00088,0.09849,0,0,0.49006,0.40823,0.00878,0.09531,46.58166,0.156883264,0.09114095
JumpRope_2__2160_30fps_d.yuv,0.01743,0.00025,0,0,0.00081,0.09198,0,0.10048,0.4735,0.40819,0.00271,0.09821,39.0325,0.156744785,0.080860279
JumpRope_2__2160_30fps_f.yuv,0.02024,0.00027,0,0,0.00237,0.11844,0,0,0.48391,0.40752,0.00163,0.03078,51.81379,0.160069117,0.089629616
JumpRope_2__2160_30fps_i.yuv,0.01562,0.00028,0,0,0.29721,0.0998,0,0,0.4793,0.40821,1.26678,0.11883,43.77307,0.15334418,0.091335661
JumpRope_2__2160_30fps_j.yuv,0.05615,0.00027,0,0,0.06085,0.09581,0,0,0.48509,0.40816,0.28529,0.10175,41.81513,0.156414709,0.068590512
JumpRope_2__2160_30fps_o.yuv,0.01562,0.00027,0,0,0.00085,0.09591,0,0,0.49005,0.40822,0.00386,0.09688,44.11199,0.157056069,0.091189256
