video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
B168.mp4,0.854345833,0.9975,0.4575,0.132297954,0.400085169,0.054574541,0.332756753,0.349715603,0.314585543,0.350711908,0.447926953,0.250341459,0.278655969,0.334767079,0.204481436,0.121045275,0.12332472,0.11610589,0.54335145,0.645145962,0.343264629,0.000676058,0.01581,0.00026,0.00234,0.09614,0.42718,0.15909,0.00097,0.04689,0.093149319,0.059462913,56.3245
B169.mp4,0.8302125,1,0.63,0.477635529,0.786326813,0.035772963,0.330051543,0.387720386,0.251383055,0.361871301,0.540992465,0.121458465,0.314215973,0.413022839,0.127258093,0.116761586,0.1215578,0.10959195,0.556853012,0.882963242,0.379688929,0.056066721,0.06354,0.00026,0.02164,0.11487,0.47446,0.47029,0.00159,0.00989,0.15563703,0.065899485,54.0769
B170.mp4,0.786558333,0.99875,0.61125,0.399745428,0.654316733,0.215649092,0.331597103,0.360859853,0.299083629,0.417491767,0.504842191,0.321590098,0.357639805,0.438319369,0.276009198,0.121006642,0.12382127,0.11510887,0.455422019,0.595739206,0.338103483,0.030204484,0.05888,0.00026,0.01852,0.0809,0.4561,0.38348,0.00431,0.01484,0.13255795,0.082417262,35.8132
B171.mp4,0.945866667,0.9675,0.9175,0.491413651,0.53687693,0.45816332,0.332575993,0.352600052,0.312282628,0.313823868,0.343676715,0.303085108,0.285024708,0.289447941,0.280582311,0.120387443,0.12170818,0.11858631,0.434633237,0.476113706,0.40697648,0.102985689,0.07312,0.00027,0.0007,0.08024,0.51716,0.33866,0.02759,0.01655,0.282041354,0.022629641,89.7447
B172.mp4,0.782408333,0.99875,0.5875,0.290715406,0.615222774,0.136036862,0.331603057,0.371767236,0.292043337,0.392808311,0.451120286,0.31018289,0.44077861,0.496482531,0.398557401,0.120113409,0.12331689,0.11600094,0.469606663,0.579415872,0.329062897,0.00615503,0.02699,0.00027,0.01239,0.11847,0.51349,0.37255,0.00166,0.01877,0.126659271,0.061293067,75.619
B173.mp4,0.873329167,0.99,0.6275,0.744004715,1,0.494511664,0.332807168,0.351961796,0.313264468,0.389110729,0.427292716,0.354601744,0.447787095,0.466667868,0.427631879,0.121143661,0.12340382,0.11908051,0.496722699,0.579402135,0.349402415,0.042758882,0.06581,0.00026,0.00263,0.07549,0.50263,0.32081,0.00964,0.01651,0.31214602,0.06305827,66.0171
B174.mp4,0.801004167,0.9975,0,0.501276511,1,0.033708938,0.332899475,0.36620147,0.30013412,0.337233452,0.533243516,0.148359126,0.388761768,0.658432986,0.189034071,0.118899058,0.12444706,0.08287516,0.572598948,1.08788133,0.23684715,0.026215471,0.04157,0.00025,0.03641,0.23134,0.50108,0.41352,0.00301,0.01715,0.061796236,0.081293271,17.9012
B175.mp4,0.708416667,0.995,0,0.37245584,0.730442637,0.060838412,0.33275177,0.353000111,0.312932208,0.390100404,0.55067174,0.189961545,0.324443479,0.447719874,0.160911552,0.118244136,0.1235589,0.10665179,0.509940733,0.720507949,0.124820153,0.024310716,0.05342,0.00024,0.01115,0.10464,0.42975,0.29956,0.0014,0.01286,0.083737724,0.063156811,38.6221
B176.mp4,0.783941667,0.99875,0.625,0.99831833,1,0.9165825,0.332831746,0.34696309,0.318949635,0.349037979,0.407712167,0.295092938,0.315377977,0.351984527,0.278202809,0.123104318,0.12457863,0.12040492,0.545003782,0.645841455,0.443489443,0.005427556,0.03129,0.00027,0.00024,0.04629,0.51416,0.28334,0.0068,0.0789,0.343477748,0.1142967,68.9807
B177.mp4,0.852483389,1,0.645,0.617441449,1,0.024734745,0.330885672,0.391666168,0.24580036,0.309117023,0.409419851,0.205007354,0.260666091,0.304537052,0.04915854,0.113064433,0.12066494,0.07000548,0.619853391,0.972150226,0.420920056,0.060187677,0.07602,0.00025,0.00516,0.0597,0.43044,0.24191,0.01106,0.01236,0.156626005,0.043122922,40.7351
B178.mp4,0.759223422,0.9975,0.625,0.942008843,1,0.629110116,0.33191447,0.356988741,0.307000021,0.32478923,0.485098575,0.163024032,0.440236309,0.479204925,0.390674625,0.119499759,0.12292215,0.11674655,0.449135315,0.626450153,0.328993878,0.026614594,0.04846,0.00027,0.00942,0.0492,0.4886,0.55783,0.00285,0.01774,0.389311305,0.113515741,61.3542
B179.mp4,0.916162791,0.96125,0.85,0.252108003,0.470567657,0.133520327,0.332491604,0.34716202,0.312154709,0.291365438,0.309521488,0.273502833,0.370371955,0.378429452,0.360779234,0.117644657,0.12107926,0.11338894,0.495851662,0.598069356,0.432929404,0.001484121,0.01643,0.00027,0.00276,0.06615,0.39145,0.34999,0.00064,0.01827,0.074214542,0.028211414,56.5635
B180.mp4,0.849316667,0.99875,0.625,0.543023659,0.757222983,0.353264771,0.332423552,0.356118244,0.307309829,0.367131431,0.455438995,0.239121876,0.417140468,0.445448552,0.342299647,0.120834665,0.12363095,0.11732769,0.468384102,0.567577025,0.389648111,0.022814208,0.05425,0.00027,0.00576,0.04321,0.49778,0.49907,0.02851,0.01249,0.244145231,0.075351345,72.9946
B181.mp4,0.791795833,0.99,0.14875,0.452563378,0.833348851,0.220169744,0.330629791,0.371787317,0.295150205,0.357439793,0.474080748,0.208564072,0.328542069,0.45305944,0.254393149,0.119708796,0.12301143,0.11489505,0.496728577,0.594614128,0.379914125,0.017521643,0.0472,0.00027,0.01823,0.09948,0.51432,0.44587,0.00122,0.01794,0.121430953,0.064247691,38.5263
B182.mp4,0.648145833,0.9025,0.30625,0.725561035,1,0.464066143,0.333091069,0.348376178,0.314997495,0.368643567,0.488969901,0.221464976,0.422703656,0.493613292,0.308309319,0.11682128,0.12208098,0.08993343,0.506535642,0.684771303,0.378330744,0.064131629,0.08185,0.00026,0.03602,0.06245,0.49846,0.39011,0.00131,0.01137,0.30581399,0.056136913,82.9684
B183.mp4,0.80035299,0.875,0.72875,0.480024784,0.567890657,0.407980483,0.33193719,0.359253724,0.307318509,0.356071753,0.389461039,0.276454574,0.394108456,0.405502671,0.379202793,0.121856822,0.1237312,0.11994596,0.57407103,0.636563675,0.503482475,0.028818836,0.06995,0.00027,0.00084,0.04684,0.47787,0.38514,0.03627,0.01067,0.246869436,0.073265306,85.2941
B184.mp4,0.829966777,0.9375,0.68625,0.585440901,0.747257711,0.413288983,0.332683283,0.352186582,0.310826744,0.404858687,0.452384194,0.36296023,0.410124014,0.447575826,0.381468123,0.121482098,0.12334508,0.1184516,0.479847713,0.564199653,0.22152287,0.02607981,0.04932,0.00026,0.00846,0.06829,0.50692,0.3397,0.0047,0.01733,0.269501758,0.057307517,57.0256
B185.mp4,0.704816667,0.9975,0.62625,0.618436874,0.868621518,0.353344076,0.332705259,0.346852224,0.316071538,0.316208459,0.41676422,0.24634351,0.307597856,0.338017066,0.283058207,0.119616377,0.12410479,0.11506736,0.474429328,0.558215828,0.385360884,0.041506454,0.07803,0.00027,0.00298,0.05041,0.46421,0.33527,0.03434,0.0229,0.271699041,0.087100535,65.4143
B186.mp4,0.709333333,0.76625,0.62875,0.374040415,0.55692066,0.293120761,0.332953937,0.34528582,0.319356338,0.354208098,0.41257072,0.284760446,0.346763449,0.401663698,0.291168963,0.121568087,0.12376801,0.11871006,0.400817647,0.427954499,0.36574327,0.020233816,0.0517,0.00028,0.01012,0.06211,0.52696,0.36817,0.00147,0.01444,0.136908952,0.044736034,64.5275
B187.mp4,0.6307875,0.705,0.5025,0.727912608,0.825414393,0.626966888,0.331867059,0.351717914,0.312225685,0.367942291,0.385492938,0.352457054,0.4382811,0.442725861,0.428812572,0.122638599,0.12416902,0.12111216,0.599187566,0.645763281,0.57191403,0.089948675,0.07822,0.00028,0.01511,0.04168,0.50575,0.40053,0.01327,0.01848,0.284306513,0.019863416,90.199
B188.mp4,0.450066667,0.95625,0.1475,0.637305877,0.820917025,0.369274446,0.332927353,0.344391366,0.321431778,0.321730804,0.458269566,0.232181709,0.242964691,0.3382939,0.166239619,0.123251013,0.12453242,0.12112782,0.437207301,0.549005729,0.336283066,0.017663636,0.04631,0.00027,0.00135,0.05943,0.51986,0.3852,0.00394,0.01612,0.243340342,0.058516214,70.3474
B189.mp4,0.560340532,0.7225,0.40875,0.505518524,0.610480393,0.388909537,0.332965994,0.345630337,0.319039347,0.427434168,0.441068297,0.411608362,0.364592045,0.377472225,0.357216766,0.118786293,0.12095551,0.11667841,0.478302435,0.532036564,0.456268576,0.034385,0.05993,0.00027,0.02461,0.07429,0.49335,0.30341,0.00095,0.01716,0.221296279,0.037888611,49.8683
B190.mp4,0.673741667,0.9925,0.445,0.825196151,1,0.501983647,0.332183687,0.348954889,0.315096385,0.379634274,0.45434611,0.318010489,0.357263161,0.388263293,0.344523667,0.122369515,0.12453086,0.11979872,0.56518185,0.65226071,0.448877692,0.03883824,0.06047,0.00027,0.00627,0.04993,0.4938,0.52426,0.01248,0.01316,0.317886295,0.081144634,72.1381
B191.mp4,0.766000831,0.98375,0.32875,0.695844338,0.924087543,0.485792344,0.332955603,0.348137695,0.316332375,0.361283353,0.419130006,0.278015074,0.438365736,0.46966884,0.410979868,0.120056063,0.12277412,0.11735276,0.459340814,0.5643921,0.33540695,0.01876622,0.05482,0.00027,0.00182,0.05396,0.51988,0.45458,0.00534,0.01355,0.251745149,0.090336821,82.8227
B192.mp4,0.349813742,0.73625,0,0.652527565,0.810210069,0.529428801,0.332216318,0.349286484,0.314723234,0.342037292,0.430007908,0.243088352,0.342671032,0.36575157,0.289685098,0.12254476,0.12431783,0.12044721,0.577341731,0.744868661,0.385899332,0.009089627,0.03715,0.00028,0.02612,0.04692,0.46585,0.38406,0.03137,0.04723,0.368769013,0.133827769,55.6981
B193.mp4,0.526816667,0.99625,0,0.782166228,1,0.43309179,0.332911234,0.349372366,0.318034427,0.358750754,0.451458669,0.266730871,0.39988069,0.438377057,0.370502325,0.123455248,0.12470865,0.12142857,0.697189655,0.867563238,0.487202034,0.002713762,0.02112,0.00027,0.00015,0.04518,0.51506,0.41132,0.00687,0.02766,0.293069926,0.110672873,70.5926
B194.mp4,0.840075,0.9975,0.625,0.987239933,1,0.650582563,0.33312999,0.340697471,0.325296016,0.330554279,0.427539342,0.251573157,0.424525998,0.444835648,0.391010483,0.124852535,0.12537829,0.12359492,0.433384737,0.595414828,0.357294974,0.002630349,0.01574,0.00027,0.00042,0.06627,0.5134,0.45885,0.00578,0.3798,0.465400864,0.213834808,55.5238
B195.mp4,0.8776,0.95625,0.65,0.162988053,0.260666111,0.096471336,0.332435487,0.372780729,0.28617881,0.404397059,0.452986172,0.344901093,0.450204465,0.503311382,0.401799705,0.110209159,0.11543233,0.10296758,0.494667622,0.641661949,0.402695012,0.055933935,0.06342,0.00024,0.01323,0.08099,0.50844,0.47745,0.00207,0.01212,0.101268631,0.034329368,70.2275
B196.mp4,0.642998339,0.99875,0,0.643178145,1,0.15019906,0.332095684,0.358469118,0.306059816,0.334852861,0.475158344,0.136381728,0.407516111,0.558917802,0.325863541,0.121315415,0.12457628,0.11362077,0.551808802,0.688072915,0.311132792,0.009796452,0.03222,0.00027,0.00116,0.04829,0.54518,0.37648,0.01536,0.05785,0.259167085,0.087730397,50.7012
B197.mp4,0.802625839,0.99375,0.3025,0.681048317,0.926418615,0.348224573,0.332692481,0.34658885,0.316673787,0.385888435,0.432485337,0.342481465,0.425680599,0.430055976,0.414370029,0.119600814,0.12180451,0.116763,0.495170967,0.631147769,0.414954345,0.059089268,0.07917,0.00026,0.02249,0.08531,0.49482,0.53033,0.00394,0.01134,0.281035065,0.064306771,36.4242
B198.mp4,0.690282392,0.99875,0.625,1,1,1,0.332818402,0.343500102,0.321354027,0.245884307,0.277893551,0.213604157,0.360941781,0.380924387,0.333366406,0.123099875,0.12448152,0.12192434,0.676229517,0.771386902,0.605970658,0.038413149,0.07482,0.00028,0.00024,0.03987,0.51426,0.43449,0.00849,0.01068,0.430254378,0.1349727,84.7438
B199.mp4,0.744345833,0.78,0.7075,0.417697438,0.483045596,0.340135907,0.332703878,0.354758834,0.312649818,0.390900294,0.432530298,0.326478742,0.375983579,0.384285876,0.353913009,0.120659905,0.12285088,0.11838503,0.467738004,0.516594815,0.427848526,0.106620853,0.08993,0.00026,0.00165,0.05666,0.48384,0.43627,0.00899,0.01043,0.168093864,0.0233463,76.1538
B200.mp4,0.875345833,0.99625,0.3425,0.134154232,0.358851293,0.010245025,0.332923043,0.362268067,0.302851963,0.357735378,0.515444585,0.230818289,0.330795369,0.423271829,0.174996172,0.103100104,0.12111842,0.07561012,0.614676801,0.847272288,0.332570698,0.074213849,0.0777,0.00022,0.01375,0.14312,0.47553,0.27421,0.00104,0.01102,0.106035545,0.083465399,36.2614
B201.mp4,0.69665,0.99875,0.42625,0.676717428,0.961195285,0.297845543,0.333071292,0.343221528,0.322102277,0.379755131,0.435831361,0.322668463,0.407457466,0.463720867,0.380475345,0.122637847,0.12406877,0.11902412,0.421999139,0.526135355,0.266186586,0.00782864,0.03066,0.00028,0.00298,0.1007,0.53188,0.42769,0.00289,0.02062,0.205214848,0.066636302,49.4186
B202.mp4,0.77445,0.89,0.62875,0.262065451,0.38883371,0.152502192,0.332911342,0.347500085,0.319196989,0.312918509,0.361338728,0.279325562,0.139864031,0.172861964,0.114860558,0.120964886,0.12297227,0.11821898,0.446704199,0.499826975,0.392030041,0.004466895,0.01643,0.00027,0.00224,0.07733,0.51407,0.18014,0.00124,0.01745,0.12085877,0.032609223,78.8095
B203.mp4,0.3239,0.5725,0.095,1,1,1,0.333056988,0.341248099,0.324574385,0.333276873,0.420386396,0.23242072,0.334473336,0.34385569,0.318483171,0.124813985,0.12544173,0.12405154,0.536216114,0.681121937,0.465772692,0.003182049,0.01659,0.00027,0.00017,0.04594,0.5175,0.42158,0.00148,0.58353,0.378819994,0.146503985,78.539
B204.mp4,0.763775,0.99875,0.42125,0.843453828,1,0.646009303,0.333089069,0.344400087,0.322198844,0.372688105,0.418414546,0.306229436,0.379046847,0.401982178,0.343709074,0.121892168,0.12360276,0.11980107,0.637827077,0.705006236,0.554821671,0.008337159,0.03351,0.00027,0.01294,0.05499,0.51872,0.38011,0.00457,0.01799,0.309379707,0.089264693,72.3743
B205.mp4,0.8229125,0.99375,0.62625,0.200256631,0.333817748,0.061259078,0.332387756,0.35887162,0.303779346,0.354212159,0.440362692,0.255927083,0.332386387,0.372027589,0.259985792,0.116430117,0.11983866,0.10849389,0.532230515,0.682562957,0.413321344,0.056505313,0.06896,0.00025,0.00099,0.05188,0.40353,0.42068,0.00342,0.01082,0.145192401,0.071971888,63.2195
B206.mp4,0.108354167,0.21625,0.02125,0.514370502,0.560358351,0.464393292,0.333101298,0.343189922,0.322825917,0.402844679,0.418327954,0.394723672,0.421376354,0.425774958,0.418953912,0.120366651,0.12178493,0.11904997,0.466124488,0.491446658,0.3934256,0.068126768,0.07632,0.00027,0.00497,0.05408,0.50157,0.49725,0.00171,0.01827,0.255067555,0.021931013,80.9784
B207.mp4,0.753891667,0.79875,0.70125,0.902767582,1,0.698920783,0.332837452,0.344984843,0.320345101,0.313685474,0.368122018,0.254617944,0.320845622,0.335023994,0.311193663,0.123937325,0.12514959,0.12300047,0.432103925,0.47982428,0.324683348,0.00156047,0.01583,0.00026,6.00E-05,0.05888,0.52039,0.32483,0.03806,0.24493,0.292065677,0.080778704,86.5106
B208.mp4,0.683848814,0.73125,0.625,0.554381685,0.59389371,0.516237243,0.332809031,0.347617209,0.317408737,0.336643858,0.354439651,0.31436394,0.338438817,0.343266154,0.330409489,0.079830638,0.09018484,0.07652412,0.74711355,0.811497455,0.681889505,0.027648414,0.07609,0.00026,0.00159,0.04841,0.48971,0.30267,0.00477,0.0123,0.33424985,0.031165778,74.1111
B209.mp4,0.844480897,0.9975,0.6375,0.369184812,1,0.134530787,0.332803913,0.354863831,0.307246402,0.342834476,0.489532347,0.150611454,0.346778036,0.370708782,0.304945103,0.119044827,0.12475329,0.11465461,0.56841527,0.695451135,0.480258399,0.037742722,0.06283,0.00026,0.00096,0.0426,0.42308,0.42633,0.01587,0.01404,0.210239099,0.075089398,74.7753
B210.mp4,0.833745833,0.99875,0.625,0.149746742,0.484338403,0.053428334,0.331643976,0.364312112,0.293419697,0.315110898,0.414825256,0.251535664,0.288083234,0.396634272,0.226244985,0.121222679,0.12293546,0.11836544,0.431079812,0.566807263,0.278875398,0.001042323,0.01748,0.00027,0.00283,0.10299,0.511,0.27198,0.00769,0.05445,0.068426327,0.041718439,29.4167
B211.mp4,0.33555,0.99875,0,0.299065954,0.440474154,0.149046128,0.332999293,0.347453718,0.317365069,0.327847763,0.430394945,0.269758399,0.313496594,0.374986738,0.272836184,0.122470457,0.12357065,0.12048089,0.480680247,0.618871994,0.267480361,0.001708558,0.01679,0.00028,0.03171,0.07684,0.51415,0.2733,0.0065,0.07781,0.160982662,0.065315904,80.995
B212.mp4,0.785385593,0.935,0.67875,0.421050803,0.571530996,0.236508181,0.333189445,0.347684354,0.319627321,0.372628193,0.494281613,0.228024216,0.375458766,0.40895235,0.306057643,0.096363403,0.11357143,0.05649593,0.574201986,0.769143133,0.422134572,0.082144374,0.08729,0.00026,0.00096,0.05838,0.51267,0.38523,0.00298,0.01087,0.280673304,0.056785253,71.6895
B213.mp4,0.686291667,0.7775,0.6,0.869792472,0.96898394,0.788312219,0.332688679,0.348639095,0.31634657,0.375300947,0.391763697,0.357140533,0.416601501,0.423947499,0.406853255,0.121854517,0.12352287,0.11928023,0.537187157,0.57173144,0.510750675,0.014155067,0.03652,0.00028,0.00018,0.04694,0.5107,0.40276,0.01443,0.02129,0.322640424,0.046864462,85.9296
B214.mp4,0.5158,0.99375,0,0.347471999,0.562437094,0.111923596,0.332858501,0.348276646,0.315045217,0.380366853,0.475893823,0.287380009,0.370454842,0.41689325,0.291494492,0.122059863,0.12396147,0.11963972,0.550746152,0.63745904,0.446777255,0.003045048,0.02054,0.00027,0.03235,0.13246,0.52982,0.33846,0.00144,0.04023,0.169831708,0.085345155,45.2158
B215.mp4,0.881270833,0.98625,0.23125,0.793211241,1,0.043837373,0.332995771,0.365341231,0.300620751,0.33520403,0.493197294,0.136917599,0.414628406,0.47592789,0.261101525,0.113325076,0.11971883,0.10631266,0.572303929,0.752914976,0.16596765,0.040082304,0.06967,0.00026,0.00291,0.08456,0.49952,0.39147,0.01934,0.01005,0.385962916,0.121223502,49.1789
B216.mp4,0.78820598,0.87875,0.64375,0.862994243,1,0.699353594,0.332724142,0.346535925,0.317696527,0.336457618,0.436049258,0.265955737,0.36309211,0.381473432,0.320980922,0.124050239,0.12490445,0.12292293,0.352728292,0.592104481,0.266330441,0.013473668,0.04134,0.00024,0.00018,0.06299,0.50384,0.41391,0.08117,0.03443,0.37950922,0.127479239,85.8934
B217.mp4,0.887358333,0.965,0.67625,0.226879284,0.892793579,0.031326558,0.332729492,0.35756817,0.304854015,0.413516252,0.483336329,0.343604002,0.250026171,0.360144868,0.200816989,0.112620371,0.11746006,0.1065719,0.464041303,0.58683653,0.393830067,0.010505672,0.04544,0.00027,0.00109,0.08161,0.23204,0.12178,0.00042,0.01984,0.030676647,0.019782045,37.7778
B218.mp4,0.753957641,0.81,0.6825,0.342651159,0.42563101,0.274932157,0.329613876,0.355514994,0.300484337,0.359949044,0.375373918,0.339361041,0.419963373,0.428017353,0.412849137,0.120497654,0.12191729,0.11862782,0.705484332,0.829824478,0.641137116,0.043739143,0.08471,0.00027,0.00066,0.03564,0.48331,0.37549,0.01752,0.01892,0.216811513,0.037392013,89.0446
B219.mp4,0.763833056,0.99375,0.4175,0.869680371,1,0.585909035,0.333019116,0.345692237,0.31962727,0.351983509,0.449703039,0.195264284,0.399869848,0.445808177,0.356454479,0.123519583,0.12496084,0.12129151,0.567214384,0.721619934,0.423773765,0.003953865,0.01834,0.00027,0.00117,0.04867,0.50626,0.40621,0.00808,0.02403,0.314159067,0.131408282,78.0149
B220.mp4,0.966416667,1,0.75125,0.120633418,0.467272884,0.014816369,0.330026105,0.375376154,0.279382399,0.271397374,0.387657317,0.192416371,0.254674523,0.446987838,0.13612435,0.112139815,0.1190625,0.09937422,0.541494995,0.647910801,0.418942991,0.032347062,0.04225,0.00018,0.00143,0.07436,0.5464,0.2422,0.0039,0.0108,0.086186462,0.03432857,70.117
B221.mp4,0.423891667,0.5575,0.30375,0.82822373,0.933564798,0.611382854,0.332891482,0.344754104,0.321008794,0.357996784,0.41370646,0.333590299,0.328075117,0.330452477,0.324799843,0.121601089,0.12302632,0.12005639,0.531132107,0.563893573,0.473026121,0.058264509,0.08031,0.00027,0.016,0.04918,0.48924,0.4697,0.01242,0.01235,0.257530502,0.036791372,80.4144
B222.mp4,0.656451446,0.99125,0,0.298998735,0.585287825,0.146572421,0.332909857,0.347242246,0.317996006,0.403731628,0.45241203,0.32451155,0.364786239,0.391617828,0.326016434,0.122521797,0.12414004,0.1208396,0.389427153,0.644452734,0.141495164,0.001916905,0.01893,0.00027,0.00395,0.08268,0.52069,0.34639,0.00057,0.05231,0.125769932,0.046419227,34.2513
B223.mp4,0.862675,0.91625,0.7775,0.413433139,0.705019318,0.206420222,0.332669255,0.350596372,0.313479559,0.300167674,0.342075529,0.264175735,0.325628901,0.388287256,0.234756684,0.115664599,0.11889333,0.11190398,0.414507067,0.48990503,0.371111212,0.044470001,0.05666,0.00027,0.0002,0.07618,0.52596,0.36413,0.00113,0.01241,0.128747082,0.054522061,60.6067
B224.mp4,0.733166667,0.805,0.66125,0.75810557,0.917939341,0.564854623,0.332894318,0.343500221,0.322174847,0.292500779,0.350548325,0.24198582,0.323208179,0.359783145,0.305138853,0.124103981,0.12505482,0.12268014,0.402635342,0.450106824,0.306170897,0.00219354,0.01858,0.00026,4.00E-05,0.0551,0.53121,0.33187,0.04149,0.34655,0.276572703,0.081889062,81.0055
B225.mp4,0.871731728,0.99625,0.62875,0.243990474,0.349451924,0.136593277,0.332733756,0.352539134,0.31259678,0.406488224,0.436942232,0.343402713,0.360724401,0.376709396,0.347008647,0.120201427,0.12175282,0.1176864,0.502902507,0.613190407,0.441887528,0.044007747,0.0721,0.00027,0.00132,0.0763,0.49933,0.50724,0.00165,0.01734,0.101954256,0.026994421,80.4624
B226.mp4,0.471082776,0.985,0,0.771279792,1,0.293119737,0.332724715,0.354377924,0.311180953,0.328075771,0.531995468,0.102714241,0.364773781,0.432867612,0.31204787,0.119928568,0.12496632,0.09092967,0.546461155,1.141769419,0.173169,0.014186703,0.02804,0.00027,0.0032,0.05699,0.51577,0.45228,0.03228,0.11809,0.336149457,0.15489875,62.5157
B227.mp4,0.257470833,0.41625,0.11125,0.776731318,0.845106268,0.698486361,0.333167254,0.342430085,0.323627414,0.353733987,0.369015147,0.336675761,0.393074134,0.396531015,0.389279896,0.122929923,0.12411889,0.12103383,0.585628937,0.628520813,0.544162216,0.025995673,0.0506,0.00028,0.00509,0.04191,0.50982,0.4382,0.01626,0.02368,0.322388112,0.046605409,90.2448
B228.mp4,0.631129568,0.745,0.5375,1,1,1,0.332941028,0.343207507,0.322027721,0.287139858,0.316887686,0.260907027,0.378527928,0.387013841,0.369870716,0.123815316,0.12482378,0.12269267,0.594037507,0.641660272,0.54609063,0.006862395,0.03231,0.00028,0.00327,0.043,0.4981,0.52407,0.01634,0.09266,0.471028293,0.147957663,71.1987
B229.mp4,0.105425,0.59125,0,0.610808932,0.999096246,0.311489373,0.3322344,0.358420876,0.305599774,0.392574732,0.492911784,0.244404853,0.44547662,0.482705007,0.380457886,0.122060928,0.12422776,0.11435072,0.466287225,0.580474772,0.374334991,0.014964949,0.04675,0.00026,0.00597,0.06663,0.50335,0.43411,0.01247,0.03286,0.232912113,0.057932687,73.8866
B230.mp4,0.334166667,0.97125,0,0.738580101,1,0.461876563,0.33291491,0.3458848,0.318777746,0.341946397,0.436890255,0.253010355,0.348288178,0.383939282,0.31815735,0.124037881,0.12499138,0.12274044,0.582853023,0.799730214,0.466830906,0.009331924,0.02203,0.00028,0.00958,0.05703,0.49106,0.38419,0.00426,0.16584,0.257335278,0.087392715,73.6337
B231.mp4,0.799904167,0.9975,0.16875,0.291006749,0.456325976,0.081571806,0.332271339,0.354406324,0.311223022,0.376219953,0.461478479,0.228134481,0.377908586,0.433267663,0.14228487,0.122982746,0.12412594,0.11830435,0.504379813,0.627261657,0.304872669,0.001640317,0.01756,0.00027,0.00161,0.08956,0.48938,0.33687,0.00639,0.06033,0.147176487,0.060284503,65.0412
B232.mp4,0.193322148,0.8,0,0.793043859,1,0.433592191,0.332796358,0.345539226,0.317767462,0.38616679,0.448046386,0.341837078,0.391487415,0.404402734,0.381361168,0.106657521,0.11668703,0.10079339,0.597734493,0.695329681,0.464663252,0.043897202,0.08019,0.00026,0.00964,0.06208,0.49047,0.56389,0.01429,0.00077,0.350168986,0.05527023,65.1549
B233.mp4,0.87507107,0.92625,0.7625,0.60583903,1,0.291279328,0.332716761,0.356728161,0.306473174,0.308750209,0.344042314,0.267667277,0.210353073,0.288458607,0.189386076,0.084186242,0.094711,0.07243108,0.732195749,0.823646445,0.650614428,0.057521272,0.07126,0.00027,0.00962,0.15696,0.47055,0.29385,0.00027,0.00678,0.07513716,0.037759789,50.8201
B234.mp4,0.857811462,0.99875,0.62625,0.603075458,0.722882894,0.457436407,0.332780079,0.346129187,0.320334526,0.332333579,0.372521712,0.296189429,0.320930178,0.324966848,0.31546194,0.122185514,0.12373042,0.11989505,0.669611502,0.780509903,0.513628334,0.053565354,0.08083,0.00028,0.00348,0.04294,0.46878,0.45644,0.02564,0.01395,0.26336411,0.047835707,80.4612
B235.mp4,0.849079167,0.89875,0.78,0.599291666,1,0.307628376,0.333132626,0.346085581,0.319867103,0.332256099,0.405428182,0.24984986,0.337634541,0.378606961,0.307604682,0.121787858,0.12338737,0.11972196,0.41700948,0.62820284,0.251275684,0.050190394,0.08339,0.00026,1.00E-05,0.04225,0.51211,0.52659,0.10506,0.00989,0.281158473,0.078684864,68.4103
B236.mp4,0.747943144,0.92875,0.42875,0.972951914,1,0.802285626,0.332555571,0.345079604,0.319552089,0.310653896,0.414632083,0.225033989,0.354045452,0.396925178,0.314582866,0.1215761,0.12374608,0.11891291,0.621910187,0.699312212,0.502019984,0.040946006,0.07595,0.00027,0.00589,0.04911,0.48681,0.42518,0.01058,0.00913,0.379056871,0.126503557,53.3737
B237.mp4,0.595901163,0.9975,0.1075,0.655083271,0.826501013,0.448183872,0.332853992,0.347979377,0.316627451,0.344579915,0.465677,0.231836763,0.319999104,0.344557347,0.233645062,0.121115587,0.12428023,0.11789395,0.474179311,1.376134361,0.35685358,0.016430504,0.04182,0.00027,0.00805,0.04915,0.45461,0.35344,0.03539,0.01984,0.278919237,0.113804062,70.1209
B238.mp4,0.791676421,0.90875,0.63625,0.511968234,1,0.253233979,0.331620667,0.360153805,0.300710949,0.33152394,0.406356916,0.240153797,0.297117374,0.356336578,0.228898362,0.114783489,0.11783913,0.11200736,0.54481993,0.707076505,0.460434652,0.069594555,0.08064,0.00027,0.01192,0.04757,0.42427,0.28493,0.0063,0.00985,0.17352237,0.048441492,60.5058
B239.mp4,0.23025,0.84,0,0.897759226,1,0.635839805,0.333005541,0.344434904,0.322359599,0.366055956,0.442862965,0.244466078,0.38365304,0.414966021,0.344907223,0.122409897,0.12453556,0.11938283,0.522365989,0.625046424,0.461796414,0.017374981,0.05588,0.00027,0.00568,0.04805,0.50527,0.48883,0.0128,0.01396,0.371682677,0.150305538,67.5337
