video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_color1,max_color1,min_color1,avg_color2,max_color2,min_color2,avg_color3,max_color3,min_color3,avg_color4,max_color4,min_color4,avg_color5,max_color5,min_color5,avg_color6,max_color6,min_color6,avg_color7,max_color7,min_color7,avg_color8,max_color8,min_color8,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,mos
B179.mp4,0.925478036,0.965555556,0.866666667,0.252108003,0.470567657,0.133520327,14.72966578,16.97791233,11.52355903,13.9598125,18.29215975,10.78650468,15.67237664,21.02841966,12.32393409,19.74847173,26.15044483,15.58870014,110.3634118,118.0610449,101.058163,48.54299666,52.09339909,44.85217118,-36.47954975,-32.66960596,-41.88814795,51.86420907,55.39661032,47.80271407,1,1,1,0.495851662,0.598069356,0.432929404,0.001484121,56.5635
B180.mp4,0.856059259,0.954444444,0.747777778,0.543023659,0.757222983,0.353264771,72.55006133,103.063916,41.82715929,41.7680096,57.62478152,35.12828434,43.69734429,56.52959021,33.16811544,62.48603947,75.31970343,53.45540701,116.5267846,156.9558626,97.93075738,75.17815616,86.70323998,61.88640632,43.33762421,72.09295243,-46.01180091,87.34740835,97.15686304,74.48135699,0.764092603,0.887253658,0.555124108,0.468384102,0.567577025,0.389648111,0.022814208,72.9946
B181.mp4,0.82992963,0.998888889,0.076666667,0.452563378,0.833348851,0.220169744,60.05715936,92.45580404,33.15487196,44.4546919,57.25851351,31.2824822,15.38940737,46.23308324,-32.66958528,50.95961395,67.44294382,38.12170155,145.8403943,180.9026508,113.4285525,58.81663893,84.77403687,42.5152083,1.111199913,63.77585126,-52.75634589,66.55438515,96.24482659,46.40686407,0.988918903,1,0.790273953,0.496728577,0.594614128,0.379914125,0.017521643,38.5263
B182.mp4,0.542981481,0.802222222,0.216666667,0.725561035,1,0.464066143,121.9469685,216.2617231,77.48028754,73.04104911,90.1844733,41.29880288,-3.786844408,66.73364124,-89.54021982,89.99265385,113.3227779,73.87035844,63.49445546,89.46009115,39.65751411,68.78756356,77.11577139,56.22195699,79.82155464,97.56887943,62.21449866,100.7872395,118.5494308,84.71567733,0.877821947,0.988288045,0.750738646,0.506535642,0.684771303,0.378330744,0.064131629,82.9684
B183.mp4,0.824012551,0.987777778,0.778888889,0.480024784,0.567890657,0.407980483,88.3699037,93.0267079,79.0763737,29.02805357,31.69486162,26.32014901,20.48718762,25.85060139,15.28136374,43.10422761,46.52909482,39.93797477,132.3423479,152.0627799,122.5906532,66.25157468,74.37465397,62.13443799,51.25400298,58.86952609,-26.09860106,81.08276563,83.2392533,79.23294989,0.754152016,0.805158782,0.664851904,0.57407103,0.636563675,0.503482475,0.028818836,85.2941
B184.mp4,0.873960871,0.998888889,0.777777778,0.585440901,0.747257711,0.413288983,57.81950948,73.85777561,50.19116319,42.08878749,56.26801326,35.7119242,44.54841123,57.08209581,34.66692606,62.59480047,76.03803482,53.40034385,86.42768843,96.88539171,80.01386502,50.90947212,60.03499195,42.16165564,47.3222569,52.56512116,39.67542201,68.74477947,74.4455653,59.26253183,0.905289148,1,0.834338345,0.479847713,0.564199653,0.22152287,0.02607981,57.0256
B185.mp4,0.929837037,0.994444444,0.843333333,0.618436874,0.868621518,0.353344076,76.12791951,103.1201823,56.98727214,47.8991717,72.40988656,36.66400859,47.35360826,67.42179266,31.39587531,67.69310683,88.91894237,52.1923456,152.840684,179.4948926,137.3943023,50.06222969,60.43053228,39.32436227,-43.96887711,-31.62422084,-49.6103649,67.06739715,72.52731244,58.50409668,0.708648698,1,0.593087948,0.474429328,0.558215828,0.385360884,0.041506454,65.4143
B186.mp4,0.957925926,0.998888889,0.78,0.374040415,0.55692066,0.293120761,53.12333196,57.7487934,45.26763455,32.19339898,35.47435722,28.17018075,8.284280929,21.7147663,-13.12183563,37.75853921,40.95751269,32.8681332,147.4647141,173.5194846,123.1573579,51.9545652,61.78688734,47.044781,12.78467541,46.48064848,-37.58726043,65.07875119,74.92051562,58.24731296,1,1,1,0.400817647,0.427954499,0.36574327,0.020233816,64.5275
B187.mp4,0.505885185,0.626666667,0.388888889,0.727912608,0.825414393,0.626966888,49.04818247,55.37406793,46.50729384,42.2791364,46.18233813,40.79082209,40.02676235,44.97914442,38.41781292,56.6951344,63.78390413,54.22874987,100.9199857,104.2771441,97.83789063,56.53718015,58.45397289,55.31971487,56.70062537,58.01958667,55.61427314,78.04001771,79.5471027,76.86073489,0.68476972,0.710830435,0.653640339,0.599187566,0.645763281,0.57191403,0.089948675,90.199
B188.mp4,0.351540741,0.978888889,0.075555556,0.637305877,0.820917025,0.369274446,168.6988871,200.0206901,113.3856988,56.94280768,72.98999123,44.19108933,-41.22316159,49.01716925,-66.97933883,75.79687586,87.53058448,62.1055166,169.9731655,210.117806,115.6073275,55.2216058,65.47544014,41.81873853,-20.50775105,43.28413299,-47.03151685,66.59765451,78.31030316,51.73046259,0.89309765,1,0.742746576,0.437207301,0.549005729,0.336283066,0.017663636,70.3474
B189.mp4,0.442894057,0.642222222,0.307777778,0.505518524,0.610480393,0.388909537,73.87326638,78.68928168,68.5503125,60.13394765,62.52626758,51.97309057,70.94707356,72.86745032,63.69956057,90.71803128,92.84530033,82.98386211,62.91683255,69.29794705,56.2978635,51.41519756,54.13092482,47.57636185,53.41140121,54.43239893,51.81288207,69.81809706,71.84049037,68.07857241,1,1,1,0.478302435,0.532036564,0.456268576,0.034385,49.8683
B190.mp4,0.572955556,0.986666667,0.34,0.825196151,1,0.501983647,114.7660062,124.9619683,87.94685872,86.73210782,91.44110809,74.90577376,55.36352314,74.35888667,43.46439242,99.06984748,102.0559125,94.7512497,114.6258102,128.5901432,85.41332574,73.30283003,75.20975396,70.67525763,49.09003316,71.44762933,36.31068403,89.56621156,94.09125397,85.69175216,0.673338804,0.953926176,0.535963752,0.56518185,0.65226071,0.448877692,0.03883824,72.1381
B191.mp4,0.673137689,0.874444444,0.236666667,0.695844338,0.924087543,0.485792344,42.55991505,48.95392036,38.37594944,27.67698852,33.23982996,25.1883835,27.33720319,32.67838437,22.39742409,39.54211067,47.20324456,34.09885742,117.3996149,132.4521745,96.79821398,64.29713575,68.98390232,58.20304346,34.54221888,52.52419372,-19.10141067,75.84365057,79.67932126,71.6217016,0.848000634,0.983289754,0.737470485,0.459340814,0.5643921,0.33540695,0.01876622,82.8227
B192.mp4,0.262608536,0.654444444,0,0.652527565,0.810210069,0.529428801,33.8608377,49.38326497,22.59296441,47.81202321,64.2827114,33.12979913,66.85831398,80.1951921,52.30006135,86.56225002,99.06191529,73.51176281,127.2121939,138.1440093,108.6840039,54.76895185,61.07236358,43.96180834,11.25206568,44.44771449,-40.18358074,69.0196679,74.15535195,56.94551473,0.610478576,0.811045878,0.415953571,0.577341731,0.744868661,0.385899332,0.009089627,55.6981
B193.mp4,0.438688889,0.913333333,0,0.782166228,1,0.43309179,80.91051734,93.31044705,70.26803385,41.10231913,52.05068919,31.56275592,35.32428299,48.24803398,16.48320213,58.01569102,71.99380339,44.28735453,107.1294138,124.6906239,91.00268772,60.65726078,68.76950639,50.4910885,52.72024053,70.92161179,38.77225284,77.13218119,91.26289192,65.15155396,0.606940361,0.978100905,0.327630861,0.697189655,0.867563238,0.487202034,0.002713762,70.5926
B194.mp4,0.817474074,0.997777778,0.707777778,0.987239933,1,0.650582563,52.98821077,62.28073568,36.38898438,36.65788798,44.38640549,26.97261933,41.38180967,49.51700916,31.98583687,58.00137945,67.80700743,45.75589094,116.105492,135.4626063,103.3139779,64.46030149,70.46046649,46.72185371,57.55701712,63.34011874,43.12019888,81.6145452,87.28584777,64.7159959,0.424179846,0.915891347,0.136101742,0.433384737,0.595414828,0.357294974,0.002630349,55.5238
B195.mp4,0.906755556,0.997777778,0.801111111,0.162988053,0.260666111,0.096471336,67.14195689,86.94954753,55.73533095,42.80552834,55.97970143,35.85242029,30.09832893,44.68769555,9.943608637,51.71197215,70.33424267,42.28452314,92.65030693,99.66681749,77.10855469,65.44597453,77.72877395,55.5145389,55.00460598,72.76996735,32.6634788,81.63089539,95.45719304,67.1107226,1,1,1,0.494667622,0.641661949,0.402695012,0.055933935,70.2275
B196.mp4,0.552358804,0.962222222,0,0.643178145,1,0.15019906,32.38187944,52.96446181,24.82361762,23.7492056,47.98962209,19.17451723,21.44089459,53.91715748,15.17676019,31.32932758,73.94657334,23.66446234,124.9922424,161.0563943,53.54003472,52.83481056,81.37643539,40.14011768,47.81751934,92.27223238,-37.77734599,71.64387657,112.0281838,55.36064987,0.765531325,1,0.30695946,0.551808802,0.688072915,0.311132792,0.009796452,50.7012
B197.mp4,0.72202088,0.971111111,0.213333333,0.681048317,0.926418615,0.348224573,118.9094165,123.3323926,104.3895909,71.65337122,74.74496571,67.16491298,-3.006995298,34.07475438,-29.47384159,83.4934995,86.19996093,77.53461212,82.92224033,100.843431,79.63965929,75.6522861,77.91860531,74.74758034,78.66049013,80.07178747,70.44822484,100.3823702,101.5276597,94.86355105,0.931341108,1,0.816999307,0.495170967,0.631147769,0.414954345,0.059089268,36.4242
B198.mp4,0.918493909,0.988888889,0.78,1,1,1,58.17293955,73.14367839,45.93067057,37.87828727,40.63492462,33.18858899,42.26486068,44.92547068,39.70181809,59.32082467,62.55053574,54.66786554,149.9452366,162.1666352,142.5928982,66.01967444,69.24623678,61.56185216,-41.92371387,-35.33093152,-50.2238787,76.1445463,78.42732558,74.5133126,0.207237162,0.291201823,0.140873497,0.676229517,0.771386902,0.605970658,0.038413149,84.7438
B199.mp4,0.921640741,0.998888889,0.777777778,0.417697438,0.483045596,0.340135907,69.14890749,76.00189562,62.20738824,51.65267127,55.77826872,45.76817855,49.93431384,54.21702608,41.33232878,70.60728026,75.90823582,60.17060486,126.705051,147.3538889,114.9903841,63.69685697,65.55787396,59.73740223,8.786938738,28.57582586,-36.53854712,76.6818664,78.36686753,73.54775492,0.966535767,1,0.923582263,0.467738004,0.516594815,0.427848526,0.106620853,76.1538
B200.mp4,0.875307407,0.996666667,0.248888889,0.134154232,0.358851293,0.010245025,148.1239134,207.9585796,95.40317383,72.94841925,97.28396485,43.00979396,-31.26730709,54.86449808,-83.15941118,90.35400627,110.6874595,63.47595415,44.93459955,88.49193034,14.1703635,47.38950923,69.63759176,15.3365795,55.60869972,77.92951423,23.35395279,76.33303256,100.4719339,35.52046483,0.99997625,1,0.992874851,0.614676801,0.847272288,0.332570698,0.074213849,36.2614
B201.mp4,0.696837037,0.998888889,0.323333333,0.676717428,0.961195285,0.297845543,52.64023373,60.6272309,44.79125326,31.53034337,40.74171085,29.19970059,25.0990301,41.14498702,21.73518585,40.45247129,58.86621451,36.66769677,130.2215617,146.1048622,103.6161382,63.73155688,73.19354939,60.47761193,47.84910155,58.31358166,35.40597378,76.63044957,87.60923655,72.71084997,0.956115747,1,0.842631659,0.421999139,0.526135355,0.266186586,0.00782864,49.4186
B202.mp4,0.870622222,0.998888889,0.777777778,0.262065451,0.38883371,0.152502192,229.3844303,237.1377507,214.6708952,37.52585818,53.85463792,25.52831615,-56.66004832,-44.11383788,-68.98530377,74.99016728,87.0373563,60.91270823,181.9307857,197.0477441,152.6130946,31.87421659,43.15902013,24.66764876,-24.24759535,18.07798053,-32.51203712,44.1126132,51.73815007,36.49729062,1,1,1,0.446704199,0.499826975,0.392030041,0.004466895,78.8095
B203.mp4,0.232355556,0.453333333,0.028888889,1,1,1,111.1797807,116.5075901,101.0303711,42.39924326,48.30155635,37.22067476,37.63301128,41.40012032,29.79799593,59.5340472,66.54809834,53.50456178,140.4653082,154.1137619,132.4900326,62.544738,67.18163638,58.61430848,30.30612793,42.57287478,-15.03177988,74.27169093,77.81435037,71.37501845,0.48618599,0.959650589,0.067528547,0.536216114,0.681121937,0.465772692,0.003182049,78.539
B204.mp4,0.678355556,0.921111111,0.318888889,0.843453828,1,0.646009303,75.16667394,79.28696723,70.15988498,35.12276937,37.91497003,32.73350541,31.99869592,34.96140665,25.50740557,53.10477996,55.10190041,49.93933599,122.5814632,135.5464084,113.0542502,57.46847778,70.21302059,45.95661266,31.25468421,44.36952435,-13.66621668,71.31720199,80.50969389,60.71279852,0.817569161,0.900863927,0.724343294,0.637827077,0.705006236,0.554821671,0.008337159,72.3743
B205.mp4,0.887774074,0.997777778,0.778888889,0.200256631,0.333817748,0.061259078,78.3720728,113.5473557,54.98135308,62.9875025,82.56920646,31.36898867,71.8452706,86.96823135,38.63026026,91.47890656,105.4136185,52.68342658,141.7065118,170.2866602,108.6478158,60.49125871,83.16653604,26.78531328,-61.53882116,-37.1628005,-80.38880619,80.50126348,99.8898148,53.13661565,0.993514381,1,0.908346514,0.532230515,0.682562957,0.413321344,0.056505313,63.2195
B206.mp4,0.042822222,0.136666667,0,0.514370502,0.560358351,0.464393292,94.40912315,96.02226454,92.87007487,49.99690213,51.14071468,48.44796959,42.00647348,43.30794562,39.68173749,65.10390303,66.0209226,62.79516517,94.97630641,95.82524631,93.92417101,75.0513271,75.60617717,74.3119302,58.24736706,59.28974986,57.04459481,87.49972442,87.98072425,86.78060038,0.912211472,1,0.89220989,0.466124488,0.491446658,0.3934256,0.068126768,80.9784
B207.mp4,0.879014815,0.998888889,0.777777778,0.902767582,1,0.698920783,38.35762075,42.22220269,34.57293186,30.46821365,36.81445304,27.48495684,32.29231029,45.14731862,28.18490979,44.40039671,62.4267942,38.66510728,143.888267,145.9516439,139.4862142,45.05019912,47.1003848,42.73195142,3.89816377,22.02596249,-22.23745223,57.10725771,60.16936012,54.38834313,0.608965508,0.729367712,0.412751118,0.432103925,0.47982428,0.324683348,0.00156047,86.5106
B208.mp4,0.941198946,0.983333333,0.888888889,0.554381685,0.59389371,0.516237243,130.8900156,141.3007378,128.3709342,118.6016618,118.9512441,114.224163,-48.0604079,-36.64131787,-70.92764356,121.9987448,122.1471872,120.2383913,32.47251021,39.58501411,31.75986111,50.63039752,54.81503379,50.18841612,65.96348514,67.95368158,65.41628796,85.40134691,87.56169872,84.76742055,0.82059075,0.855517391,0.798406171,0.74711355,0.811497455,0.681889505,0.027648414,74.1111
B209.mp4,0.901258767,0.998888889,0.69,0.369184812,1,0.134530787,93.91772077,157.8623047,64.1871799,61.25050855,74.24472596,41.3125462,60.11569589,83.86935761,-45.37249918,86.41887511,102.3414639,71.81744471,132.3956188,163.1099067,100.8623069,65.75248945,77.11152706,44.470002,-31.75923088,55.53895098,-72.08368351,82.98237622,88.50445558,71.43833756,0.783223614,1,0.253530855,0.56841527,0.695451135,0.480258399,0.037742722,74.7753
B210.mp4,0.90332963,0.998888889,0.713333333,0.149746742,0.484338403,0.053428334,134.3905574,172.5269922,92.75627062,37.47110918,49.11769817,26.01568446,-39.58865345,-24.47453436,-55.72204209,53.16973967,69.69244065,40.15801051,127.7623929,152.4244987,95.33491753,46.39384877,56.32615612,32.26121798,-27.95281519,43.42161582,-49.8258682,62.68978391,70.84405415,49.93437953,1,1,1,0.431079812,0.566807263,0.278875398,0.001042323,29.4167
B211.mp4,0.255414815,0.887777778,0,0.299065954,0.440474154,0.149046128,84.56634083,95.72402344,74.01942925,36.3630896,38.7169476,32.79408622,-16.00816083,26.56821048,-31.44024647,48.27909729,53.10219961,42.68688338,133.3040504,151.5649349,102.8059701,41.91048745,47.47820402,37.22970462,-22.72514666,40.15587597,-41.72371562,58.79462345,64.64230305,54.03145931,0.987695011,1,0.922734977,0.480680247,0.618871994,0.267480361,0.001708558,80.995
B212.mp4,0.888327684,0.998888889,0.777777778,0.421050803,0.571530996,0.236508181,131.4157628,178.7044141,74.36442057,90.25459746,116.3455682,75.21709809,24.74281634,100.3390388,-87.90214655,103.0731416,124.449095,89.21141186,41.64262609,62.98422526,14.50305773,52.94486782,65.57863732,36.34075556,70.30096921,77.22646285,58.76488878,90.76514553,97.91740367,78.02672553,0.846588439,1,0.726165346,0.574201986,0.769143133,0.422134572,0.082144374,71.6895
B213.mp4,0.578555556,0.691111111,0.388888889,0.869792472,0.96898394,0.788312219,69.55829518,74.51711806,65.78393772,53.51233329,54.86257267,52.07954293,52.41777789,54.01425388,50.3611787,71.4004334,73.05080007,69.42563911,90.30260404,95.68202908,85.5955089,59.2037098,60.45104834,57.64337318,64.27738676,65.67199245,62.56888927,81.13805453,82.56266148,79.46818783,0.63725007,0.684204942,0.576565054,0.537187157,0.57173144,0.510750675,0.014155067,85.9296
B214.mp4,0.443640741,0.997777778,0,0.347471999,0.562437094,0.111923596,88.82459221,104.609656,51.3427181,54.16070794,65.40336245,50.91473588,-18.38093171,55.72305243,-49.45929047,60.38830642,70.95583582,56.53162374,97.62142707,131.4218468,78.94034288,46.50963349,54.04601685,39.85600146,49.64724526,55.71999408,17.97691612,68.5165891,73.60846739,58.59532543,1,1,1,0.550746152,0.63745904,0.446777255,0.003045048,45.2158
B215.mp4,0.896685185,0.985555556,0.15,0.793211241,1,0.043837373,114.1117156,191.042117,85.29825629,57.80551744,75.15720351,36.60572149,-1.528601176,44.24749894,-68.55902565,71.02935948,85.5760837,56.2652923,67.84209654,137.8156011,37.68193359,57.37281687,75.00740596,40.9552453,56.23237153,72.38715985,-58.50826958,84.47289431,91.58440783,61.81889309,0.613429251,1,0.326996031,0.572303929,0.752914976,0.16596765,0.040082304,49.1789
B216.mp4,0.856035437,0.998888889,0.777777778,0.862994243,1,0.699353594,90.56666748,107.2410959,58.44113715,54.66999902,61.84340744,37.73592334,45.97518716,59.76949482,34.34964507,72.29458317,78.85343384,53.13630104,115.599543,135.9475901,94.45393772,60.47479564,66.05102558,44.60357425,53.18894895,60.71506754,40.57560227,76.7302046,83.20904649,60.49271907,0.358658052,0.690947441,0.227727489,0.352728292,0.592104481,0.266330441,0.013473668,85.8934
B217.mp4,0.902096296,0.988888889,0.778888889,0.226879284,0.892793579,0.031326558,49.4662788,58.18615451,43.1181684,29.58478368,38.67305208,22.39517683,32.0692484,44.80102062,22.28394124,48.69304644,62.81463538,37.26592647,37.91658214,44.07014106,32.03890408,18.19981259,26.5026146,13.39102305,6.297548804,26.95466174,-11.27550687,24.14484928,39.81876376,18.06749222,1,1,1,0.464041303,0.58683653,0.393830067,0.010505672,37.7778
B218.mp4,0.870627538,0.998888889,0.777777778,0.342651159,0.42563101,0.274932157,51.60774614,56.04643989,45.82036784,30.67469137,32.57036422,27.76969382,26.68490483,28.89837301,24.13269526,41.46737779,43.90410348,39.68473024,126.3032519,133.8283398,121.1437967,65.13499301,70.47130777,59.81212835,58.28393675,59.67415304,56.52499726,79.65215057,82.31245535,77.90222174,0.770201052,0.809165351,0.706669058,0.705484332,0.829824478,0.641137116,0.043739143,89.0446
B219.mp4,0.661428571,0.883333333,0.315555556,0.869680371,1,0.585909035,73.52389631,113.1630371,37.12024414,38.401283,64.63671179,20.84618728,36.21455615,52.26357023,20.10677345,54.75788815,78.1665972,32.33950511,116.8123867,133.2878158,105.4779373,67.43205651,75.79888495,59.12250301,38.39667846,61.77558786,-44.11176266,78.39918436,86.70559893,70.75304865,0.669688778,0.848883237,0.329488558,0.567214384,0.721619934,0.423773765,0.003953865,78.0149
B220.mp4,0.970148148,1,0.778888889,0.120633418,0.467272884,0.014816369,15.4579594,23.6803049,10.07508681,8.611865622,14.15865391,4.548549352,11.23325988,22.22464507,3.660995759,17.13525979,34.62193497,7.890499341,190.5219842,216.7118631,138.7342415,33.71970771,76.83995726,11.37911295,-31.74312462,38.34920621,-62.42976667,52.77194203,83.90219046,29.16182151,0.991156206,1,0.90691943,0.541494995,0.647910801,0.418942991,0.032347062,70.117
B221.mp4,0.321237037,0.44,0.214444444,0.82822373,0.933564798,0.611382854,91.55059376,97.79966363,83.77754015,54.41455263,57.76260465,49.97213593,57.35423425,59.09111566,55.13974757,76.23855121,77.84384804,74.87724769,137.3623391,142.9470909,133.5961914,64.94677002,65.62846637,63.6780178,-28.15827069,14.75383789,-41.64654415,73.21045495,73.89115269,72.5603777,0.830684878,1,0.785666817,0.531132107,0.563893573,0.473026121,0.058264509,80.4144
B222.mp4,0.564848485,0.932222222,0,0.298998735,0.585287825,0.146572421,93.17757268,116.5616905,65.95960829,46.55032421,57.52786307,38.40213955,30.35320941,45.05573123,-29.45703327,61.70683491,72.55077726,47.98112064,123.3353716,138.6782216,105.4851921,59.61737684,70.40249969,52.93557857,44.42112681,49.38342032,34.12249551,74.8984034,82.49433563,68.84723375,0.999765985,1,0.967376853,0.389427153,0.644452734,0.141495164,0.001916905,34.2513
B223.mp4,0.877933333,0.925555556,0.802222222,0.413433139,0.705019318,0.206420222,45.89428653,57.74436849,37.54835286,20.14195125,25.34653746,16.85143086,12.67872456,16.7018037,8.304378264,25.6886669,31.23576214,22.37176082,171.104184,189.0134907,154.51912,57.1438059,75.6571157,33.90269976,-43.07142558,-31.16702221,-50.18317081,67.28763003,81.87440038,47.4444598,1,1,1,0.414507067,0.48990503,0.371111212,0.044470001,60.6067
B224.mp4,0.91837037,0.998888889,0.777777778,0.75810557,0.917939341,0.564854623,34.13264603,38.63440647,31.11209201,28.04948172,31.67488487,25.1330731,29.6169919,34.35315626,26.08743388,40.45398785,46.59933175,35.73654646,147.5415533,152.1848318,138.9781391,46.30174139,51.94417905,43.33061515,-15.59818884,25.44615732,-25.84424288,58.07902259,64.94027941,54.74998924,0.61188054,0.67787886,0.39968845,0.402635342,0.450106824,0.306170897,0.00219354,81.0055
B225.mp4,0.80255814,0.967777778,0.703333333,0.243990474,0.349451924,0.136593277,125.7147352,134.7186838,118.6230187,68.47130899,72.17986154,65.72497863,33.43270527,45.85796767,-20.46723292,83.84029377,87.15235131,81.26469753,119.4492776,131.1966428,102.4310482,72.54245695,75.56686625,69.72788809,35.0228127,55.55948014,-5.122253484,86.25407529,89.43971418,83.38276689,1,1,1,0.502902507,0.613190407,0.441887528,0.044007747,80.4624
B226.mp4,0.457670011,0.998888889,0,0.771279792,1,0.293119737,62.52142341,129.8609386,27.62715278,53.71717402,104.8737415,24.06148951,58.55238664,83.34456466,19.25110872,84.40479152,113.9807406,62.65355701,119.1997586,150.7950445,33.04795247,62.32024619,100.9995573,41.10499242,-5.314479136,99.37765683,-53.10117218,78.79380732,120.6786344,66.74794822,0.635260439,1,0.095021243,0.546461155,1.141769419,0.173169,0.014186703,62.5157
B227.mp4,0.173307407,0.314444444,0.043333333,0.776731318,0.845106268,0.698486361,93.01763675,95.04878581,87.02443251,47.72806514,49.57594804,45.82061624,36.95493441,39.29461943,34.90133296,64.48659365,66.65281648,61.96472837,112.4040758,114.6848459,107.2224783,70.32324889,71.6233692,68.53582072,50.07037384,53.336347,47.85116061,81.72289755,82.89733704,80.25985232,0.545311897,0.586196865,0.492896174,0.585628937,0.628520813,0.544162216,0.025995673,90.2448
B228.mp4,0.508217054,0.662222222,0.388888889,1,1,1,61.69880782,66.02951172,58.67043186,57.34127754,59.63962704,55.46455183,65.24509412,67.58706032,63.01687972,85.02454395,87.58135351,83.19906013,129.2489667,131.8672418,124.6301997,73.80299903,75.87983817,72.4949255,-30.26456142,-14.91750615,-43.12820235,83.50279388,85.94111728,81.94955441,0.292955648,0.385953901,0.199726486,0.594037507,0.641660272,0.54609063,0.006862395,71.1987
B229.mp4,0.064096296,0.47,0,0.610808932,0.999096246,0.311489373,69.17969287,121.6360927,40.83591688,37.52156637,48.089395,26.38904786,41.8107574,56.22733848,25.03928234,59.44422357,75.3406748,38.72356593,90.79351981,128.9682628,60.51477322,61.71324875,82.62021359,44.33564801,59.18218076,68.01421403,45.0281361,82.53676314,94.73968945,70.48528613,0.879433689,1,0.415420403,0.466287225,0.580474772,0.374334991,0.014964949,73.8866
B230.mp4,0.280518519,0.953333333,0,0.738580101,1,0.461876563,48.73289596,70.56259657,26.61360135,45.50787783,60.54057297,30.32269993,50.44795431,61.55326464,39.79979555,65.61760282,78.95561298,51.26589448,128.219278,133.5942177,124.9006977,52.66443532,56.81508116,46.73347286,-19.89074056,22.93362775,-40.53651375,66.03389237,70.24160304,59.32375154,0.794640381,1,0.545378506,0.582853023,0.799730214,0.466830906,0.009331924,73.6337
B231.mp4,0.868988889,0.998888889,0.094444444,0.291006749,0.456325976,0.081571806,42.10800249,52.35139323,17.78196181,23.64217279,30.6142593,15.16523623,22.31050317,34.89669151,16.57663792,34.80018286,53.13243621,24.49955471,117.7595536,189.3267253,89.7994553,47.62987871,52.36612213,19.94642922,33.47722719,48.30630267,-26.31371975,59.94711994,67.58239273,28.79369764,0.98487731,1,0.899089615,0.504379813,0.627261657,0.304872669,0.001640317,65.0412
B232.mp4,0.137266965,0.711111111,0,0.793043859,1,0.433592191,114.9892257,127.7251248,91.5357628,91.90907772,97.67458024,77.23474064,70.6462671,79.34576455,61.1587588,104.6276893,106.6866536,96.85149343,78.19731878,84.39683051,73.17636719,79.20644523,82.58836717,72.37875395,76.91089991,79.98817012,71.68076399,100.6597952,103.8353201,94.98557659,0.692125913,1,0.529084894,0.597734493,0.695329681,0.464663252,0.043897202,65.1549
B233.mp4,0.888952062,0.934444444,0.788888889,0.60583903,1,0.291279328,224.4188688,232.7582259,208.9533659,43.23984274,53.77832504,38.39420183,-47.77663901,-44.1505203,-70.70113414,61.50239606,92.52731972,57.08115325,171.3423377,181.8750184,140.0302713,51.42254049,80.86580384,45.40983921,-46.47722264,-41.24731498,-66.56817522,65.51184538,94.10591924,60.00863662,1,1,1,0.732195749,0.823646445,0.650614428,0.057521272,50.8201
B234.mp4,0.86511997,0.995555556,0.754444444,0.603075458,0.722882894,0.457436407,54.43009921,62.54808051,44.41948785,60.40263602,65.69370834,49.06897717,69.93325023,72.51323739,61.88954888,88.23884544,91.44110242,79.35064669,141.2120824,143.7670237,138.8766026,60.86675763,62.83990296,57.13818113,-36.12630952,-28.12110631,-47.18503155,71.35508017,73.26318615,67.61218466,0.685869403,0.865479853,0.593009957,0.669611502,0.780509903,0.513628334,0.053565354,80.4612
B235.mp4,0.865848148,0.91,0.804444444,0.599291666,1,0.307628376,118.5510908,139.0752626,89.7060829,63.62279009,72.77701423,58.66264903,-2.140510598,31.83353432,-46.63831381,75.14550936,84.3373999,69.25333479,135.3717916,158.6681619,107.492526,69.39824039,77.94272696,59.98667176,51.04483395,61.02370523,37.9703277,80.51680849,87.18187221,72.97116602,0.516749,0.610988637,0.40459568,0.41700948,0.62820284,0.251275684,0.050190394,68.4103
B236.mp4,0.652203642,0.825555556,0.325555556,0.972951914,1,0.802285626,102.200591,122.557895,81.56667969,48.92800944,65.52597129,40.04272819,34.8324092,43.61861134,-34.10799009,67.86439391,80.17262376,54.94336744,140.9256409,151.3779405,122.3889345,69.01985969,74.52812423,62.29852337,-28.57516801,48.41005588,-50.91993659,80.21840003,83.20288157,75.85399215,0.563646457,0.770243257,0.472793476,0.621910187,0.699312212,0.502019984,0.040946006,53.3737
B237.mp4,0.496836471,0.983333333,0.04,0.655083271,0.826501013,0.448183872,78.16554032,97.88886176,59.48944878,45.9633151,64.68606891,15.95220388,48.50931668,62.23384409,19.70233852,67.51675158,80.47703283,32.48721839,134.250253,148.0854503,113.9970692,52.90929837,56.49935838,26.26121172,-30.48453341,30.00388345,-44.76394601,65.45945217,68.88984337,40.26916923,0.818343575,1,0.677808719,0.474179311,1.376134361,0.35685358,0.016430504,70.1209
B238.mp4,0.867591973,0.998888889,0.778888889,0.511968234,1,0.253233979,43.37651636,57.28448459,32.80607205,33.11775108,49.84970664,17.11326477,46.43253234,67.58252837,26.74921619,62.16540456,86.62787768,40.21580397,142.6190568,158.5280056,129.1440549,39.81055636,51.52996754,24.77196476,-40.47748793,-32.17491251,-52.32396731,56.55104866,64.99417927,42.815935,0.940272158,1,0.748718355,0.54481993,0.707076505,0.460434652,0.069594555,60.5058
