video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flickering_agh,avg_blockiness_agh,avg_letterBox_agh,avg_pillarBox_agh,avg_blockloss_agh,avg_blur_agh,avg_blackout_agh,avg_freezing_agh,avg_exposure_agh,avg_contrast_agh,avg_interlace_agh,avg_noise_agh,avg_si_agh,avg_ti_agh,MOS
Hurdles__2160_30fps_j.yuv,0.519862385,0.63625,0.43375,0.515191733,0.630154939,0.360118589,0.332745778,0.3330465,0.3323621,0.289629281,0.29043322,0.28879644,0.141520933,0.14264139,0.14068614,0.968138933,1,0.639060142,0.159207478,0.639759128,0.036152258,0.05615,0.00027,0,0,0.0381,0.08935,0,0,0.4703,0.41915,0.08557,0.07815,0.109478635,0.028401267,39.79962798
Hurdles__2160_30fps_o.yuv,0.523628571,0.61,0.42625,0.514056629,0.629201172,0.361414239,0.3327677,0.3331083,0.3323734,0.28923157,0.29018843,0.28859249,0.14158485,0.14248021,0.14080953,1,1,1,0.076623121,0.105847954,0.01127192,0.01562,0.00027,0,0,0.00893,0.09003,0,0,0.47489,0.41933,0.00381,0.07393,0.110192238,0.037867685,66.24810712
Jockey_2160_30fps_a.yuv,0.80980315,0.99875,0.625,0.308304265,0.460956326,0.138045948,0.332013784,0.3327733,0.3305914,0.299529369,0.34281517,0.22297555,0.141747982,0.14341398,0.13985097,1,1,1,0.622384013,0.675203405,0.564909759,0.01606,0.00026,0,0,0.0093,0.16904,0,0,0.48009,0.33939,0,0.06063,0.053561335,0.114982635,59.83121317
Jockey_2160_30fps_c.yuv,0.827588583,0.99125,0.625,0.348769667,0.541842129,0.128189048,0.331655135,0.3325962,0.3302031,0.293703454,0.34139607,0.21714557,0.1388184,0.14224643,0.13619047,1,1,1,0.488546722,0.502847943,0.461227896,0.0398,0.00024,0,0,0.01259,0.18546,0,0,0.49066,0.33769,0.00051,0.0241,0.054691691,0.11349773,64.09897182
Jockey_2160_30fps_d.yuv,0.817037402,0.9975,0.62625,0.351146879,0.532960046,0.129802038,0.331762461,0.3325824,0.3302745,0.303026456,0.34468899,0.22942066,0.141062108,0.14301911,0.13892035,1,1,1,0.760429636,0.896022169,0.63645596,0.01784,0.00027,0,0,0.00063,0.04597,0,0.05298,0.47802,0.33937,0.00515,0.08953,0.058310851,0.10345104,49.37786127
Jockey_2160_30fps_f.yuv,0.803169291,0.99,0.60875,0.35201756,0.541032178,0.130659375,0.331857083,0.3328649,0.3307682,0.295577226,0.34283443,0.2182597,0.137347126,0.14195117,0.13349032,1,1,1,0.573543047,0.692538283,0.449556145,0.05698,0.00019,0,5.00E-05,0.03312,0.15386,0,0,0.48363,0.33692,0.00175,0.02104,0.055411771,0.112820464,51.32208611
Jockey_2160_30fps_i.yuv,0.763621032,0.995,0.625,0.685609544,1,0.370760647,0.331728456,0.3328716,0.3300866,0.305989167,0.34140437,0.23668284,0.140699013,0.14285216,0.1376999,0.157266029,0.456793059,0,1.474481735,1.536316246,1.237693262,0.01572,0.00028,0,0,0.24663,0.04952,0,0,0.47647,0.33877,2.18971,0.11535,0.053812185,0.114631077,44.87287345
Jockey_2160_30fps_j.yuv,0.796321203,0.99875,0.625,0.419645441,1,0.131229473,0.331762825,0.3326734,0.3303398,0.299679215,0.34255316,0.22249569,0.140872631,0.14318818,0.13799567,0.84251599,1,0,0.893977685,1.536087445,0.625882999,0.05735,0.00028,0,0,0.04498,0.04628,0,0,0.48379,0.33877,0.48368,0.08729,0.057080811,0.084592223,45.98228265
Jockey_2160_30fps_o.yuv,0.79765748,0.99625,0.63,0.348353196,0.533204329,0.131272584,0.331695789,0.3326344,0.3301369,0.298073237,0.34183109,0.22198205,0.140825866,0.14299932,0.13871586,1,1,1,0.764649367,0.90314876,0.625336143,0.01613,0.00028,0,0,0.00077,0.04563,0,0,0.48924,0.3386,0.01116,0.07842,0.057679035,0.114459062,62.20504749
JumpRope__2160_30fps_a.yuv,0.93881295,0.99875,0.6275,0.77545152,0.904530279,0.680317126,0.329852819,0.3306444,0.3288391,0.32771037,0.33140025,0.32068628,0.143639138,0.14418402,0.14312882,1,1,1,0.641841,0.660955609,0.601067116,0.01562,0.00027,0,0,0.00345,0.16843,0,0,0.48275,0.39276,0,0.05048,0.134184924,0.085910823,58.98547702
JumpRope__2160_30fps_c.yuv,0.868048561,0.99125,0.63,0.795365455,0.918164348,0.583271605,0.330000203,0.331063,0.3288644,0.31121247,0.32080485,0.28748049,0.139665401,0.14147291,0.12833585,1,1,1,0.585292132,0.718207692,0.535174423,0.06644,0.00025,0,0,0.01137,0.12919,0,0,0.4884,0.38439,0.0041,0.01476,0.132643723,0.076704102,29.54847651
JumpRope__2160_30fps_d.yuv,0.946744604,0.99875,0.62625,0.895476,1,0.755628855,0.329783622,0.330551,0.3288896,0.331484011,0.33489923,0.32598877,0.143832217,0.14440353,0.14332957,1,1,1,0.143251554,0.177103949,0.056208641,0.01719,0.00025,0,0,0.00054,0.09239,0,0.01205,0.47222,0.39379,0.00273,0.09664,0.151316096,0.08456198,55.48666132
JumpRope__2160_30fps_f.yuv,0.925188849,0.9975,0.63125,0.901056638,1,0.779953256,0.329677061,0.3304885,0.3284865,0.321769793,0.33131883,0.29550462,0.142544801,0.14354781,0.14084562,1,1,1,0.508660686,0.556564509,0.39534218,0.02768,0.00027,0,0,0.00266,0.12498,0,0,0.48266,0.39272,0.00175,0.03004,0.151670427,0.085489877,62.47960159
JumpRope__2160_30fps_i.yuv,0.74615942,0.99875,0.62625,0.917194639,1,0.779400245,0.32866143,0.32996,0.3271263,0.327222222,0.33086485,0.32099359,0.143411232,0.14399168,0.14272342,0.365736438,0.834316278,0.09605159,0.949722351,1.533450613,0.189145153,0.01562,0.0003,0,0,0.24018,0.09938,0,0,0.47254,0.3938,1.29295,0.11714,0.148572393,0.087738301,45.3870294
JumpRope__2160_30fps_j.yuv,0.893171965,0.99625,0.6275,0.897582286,1,0.770343213,0.329641722,0.3305592,0.3280635,0.327789373,0.33174648,0.32091875,0.143669318,0.14414878,0.14303728,0.870610684,1,0.010115423,0.309836721,1.535932545,0.03589398,0.05625,0.00027,0,0,0.05451,0.09498,0,0,0.48321,0.39387,0.29774,0.10096,0.151105807,0.066430692,40.84096412
JumpRope__2160_30fps_o.yuv,0.936411871,0.99875,0.62625,0.891390335,1,0.753448619,0.329690512,0.3304325,0.3287564,0.327959173,0.33159472,0.32203955,0.143707142,0.14420406,0.14314716,1,1,1,0.12298551,0.159516627,0.023870724,0.01562,0.00027,0,0,0.00059,0.09382,0,0,0.48868,0.39384,0.00387,0.0941,0.151653045,0.08764595,64.34681289
JumpRope_2__2160_30fps_a.yuv,0.90255,0.99375,0.62625,0.775836779,0.878403118,0.626243315,0.330220585,0.3315759,0.3291663,0.323691749,0.33297079,0.30143567,0.143608289,0.1440107,0.14301197,1,1,1,0.638083115,0.661164433,0.603723805,0.01562,0.00027,0,0,0.00413,0.16305,0,0,0.48357,0.40712,0,0.05045,0.138721191,0.089409093,60.4915204
JumpRope_2__2160_30fps_c.yuv,0.901842857,0.99375,0.62625,0.882220343,0.999042052,0.730848246,0.330256357,0.3313842,0.32912,0.32394237,0.33297077,0.30163076,0.143690509,0.1443181,0.14316389,1,1,1,0.196890718,0.240734123,0.098953036,0.01563,0.00026,0,0,0.00088,0.09849,0,0,0.49006,0.40823,0.00878,0.09531,0.156883264,0.09114095,66.39779921
JumpRope_2__2160_30fps_d.yuv,0.904428571,0.995,0.625,0.883173625,1,0.727692768,0.330364183,0.3314686,0.3293771,0.327378198,0.33531947,0.30483486,0.143764961,0.14437262,0.1430715,1,1,1,0.147607791,0.177390659,0.069525377,0.01743,0.00025,0,0,0.00081,0.09198,0,0.10048,0.4735,0.40819,0.00271,0.09821,0.156744785,0.080860279,42.35914825
JumpRope_2__2160_30fps_f.yuv,0.881371429,0.995,0.63125,0.899173699,1,0.739155683,0.330160997,0.3314458,0.3287364,0.320387332,0.33236754,0.29679415,0.142577393,0.14383195,0.14160963,1,1,1,0.492420935,0.550706344,0.406712653,0.02024,0.00027,0,0,0.00237,0.11844,0,0,0.48391,0.40752,0.00163,0.03078,0.160069117,0.089629616,62.91592632
JumpRope_2__2160_30fps_i.yuv,0.743958333,0.99875,0.625,0.906299229,1,0.737227151,0.329167524,0.3301597,0.32753,0.323182807,0.33301702,0.30073874,0.143411034,0.14411099,0.14293045,0.339966012,0.838142555,0.118723328,0.961822282,1.476563057,0.212281159,0.01562,0.00028,0,0,0.29721,0.0998,0,0,0.4793,0.40821,1.26678,0.11883,0.15334418,0.091335661,39.07554183
JumpRope_2__2160_30fps_j.yuv,0.865659404,0.99875,0.625,0.888016265,1,0.728060409,0.33006998,0.3313748,0.3273878,0.323699351,0.33331149,0.29972094,0.14364595,0.14417765,0.14282159,0.852000591,1,0.024432491,0.323663224,1.535912644,0.050924823,0.05615,0.00027,0,0,0.06085,0.09581,0,0,0.48509,0.40816,0.28529,0.10175,0.156414709,0.068590512,42.78799759
JumpRope_2__2160_30fps_o.yuv,0.903607143,0.985,0.64375,0.880682783,0.993702677,0.730100915,0.330258591,0.3313281,0.3291466,0.323980188,0.33300075,0.30168071,0.143716852,0.144277,0.14308577,1,1,1,0.126079783,0.159955159,0.038864242,0.01562,0.00027,0,0,0.00085,0.09591,0,0,0.49005,0.40822,0.00386,0.09688,0.157056069,0.091189256,63.68509394
KickoffNarrowp1_1080_30fps_a.yuv,0.788342857,0.99875,0.625,0.183641778,0.380949002,0.040640308,0.332237553,0.3333132,0.3294236,0.254743681,0.31655663,0.22219706,0.138303349,0.14182261,0.13011379,1,1,1,0.604072355,0.643725811,0.557992968,0.01563,0.00026,0,0,0.04981,0.22241,0,0,0.49932,0.12237,1.00E-05,0.02702,0.028632849,0.046702557,29.23694191
KickoffNarrowp1_1080_30fps_c.yuv,0.828514286,0.99875,0.62875,0.165942748,0.492692105,0.033335098,0.332136938,0.3333164,0.329496,0.255306563,0.31577743,0.22315628,0.13095682,0.13792807,0.1181509,1,1,1,0.655645285,0.78959594,0.587798894,0.07816,0.00022,0,0,0.03571,0.12788,0,0,0.5096,0.11738,3.00E-05,0.01073,0.032917473,0.043144853,28.96382184
KickoffNarrowp1_1080_30fps_d.yuv,0.79125,0.9975,0.625,0.16716887,0.395420611,0.032408012,0.332293353,0.3333234,0.3298447,0.256621577,0.31694462,0.22765175,0.138093524,0.14177615,0.12971416,1,1,1,0.477488784,0.542343255,0.409629304,0.01746,0.0002,0,0,0.00291,0.06532,0,0.05742,0.5002,0.12188,0.00028,0.05443,0.045916501,0.043720702,37.65012209
KickoffNarrowp1_1080_30fps_f.yuv,0.784292857,0.9925,0.6275,0.164867606,0.463975392,0.032628478,0.332191057,0.3333247,0.3287127,0.260028852,0.31699561,0.21971841,0.127500211,0.14018962,0.10907261,1,1,1,0.702106884,0.876852269,0.542350885,0.06381,0.00023,0,0,0.03971,0.1127,0,0,0.50408,0.11734,7.00E-05,0.01736,0.03554661,0.044588002,22.16244236
KickoffNarrowp1_1080_30fps_i.yuv,0.806803161,0.99625,0.625,0.221777913,0.584682043,0.052936984,0.332318866,0.3333163,0.3294238,0.251068177,0.30818797,0.21667478,0.138207813,0.14158441,0.13018843,0.940407667,1,0.735933563,0.931590021,1.53591,0.192905806,0.01563,0.00014,0,0,0.00214,0.06948,0,0,0.48145,0.11667,0.01092,0.06532,0.113670342,0.039888124,37.09119631
KickoffNarrowp1_1080_30fps_j.yuv,0.798887615,0.99875,0.625,0.186062806,0.477680588,0.028703296,0.332289272,0.3333182,0.329509,0.253444872,0.31640193,0.2205185,0.138370907,0.14192739,0.12966398,0.985581457,1,0.695547796,0.591244579,1.53591,0.318763258,0.05616,0.0002,0,0,0.00356,0.07025,0,0,0.5031,0.12073,0.00247,0.05405,0.062410309,0.033781968,28.32184117
KickoffNarrowp1_1080_30fps_o.yuv,0.804557143,0.995,0.6275,0.168344041,0.452094999,0.02825707,0.332272408,0.3333214,0.3296649,0.255327332,0.31657328,0.2237419,0.138125896,0.1415811,0.12929475,1,1,1,0.477677176,0.546075278,0.416161904,0.01566,0.00023,0,0,0.00439,0.07084,0,0,0.51162,0.12235,0.00015,0.04992,0.045031824,0.04687494,50.53422816
KickoffNarrowp2_1080_30fps_a.yuv,0.749792857,0.9975,0.625,0.194027176,0.457200323,0.065103956,0.33317214,0.3332581,0.3330138,0.263479562,0.28116152,0.24855499,0.140060965,0.14324389,0.13667391,1,1,1,0.590190195,0.649574225,0.557992968,0.01566,0.00026,0,0,0.21371,0.26869,0,0,0.53298,0.16289,0,0.0307,0.037277387,0.055955018,29.48698782
KickoffNarrowp2_1080_30fps_c.yuv,0.766257143,0.98625,0.6375,0.180282803,0.414636435,0.055579208,0.333173534,0.333284,0.3329854,0.263617153,0.28121781,0.24830598,0.138832169,0.1422962,0.13306972,1,1,1,0.54614729,0.633653605,0.518083344,0.01855,0.00025,0,0,0.07335,0.15096,0,0,0.54168,0.16256,2.00E-05,0.02931,0.049096493,0.055619807,54.37015028
KickoffNarrowp2_1080_30fps_d.yuv,0.749542857,0.9975,0.6275,0.180975982,0.423611459,0.056959294,0.333171617,0.3332879,0.3330249,0.265472367,0.28200093,0.25279788,0.140196184,0.14326299,0.13651885,1,1,1,0.446928615,0.522235261,0.405718571,0.01813,0.00022,0,0,0.02172,0.11502,0,0.10048,0.52157,0.16272,0.00016,0.0497,0.052527642,0.050113404,38.06827574
KickoffNarrowp2_1080_30fps_f.yuv,0.7648,0.99375,0.63625,0.182187391,0.424163601,0.053886941,0.333183486,0.3332849,0.333005,0.264043813,0.28253558,0.24872346,0.137172662,0.14219395,0.12684834,1,1,1,0.565711196,0.768363309,0.50892337,0.02732,0.00025,0,0,0.07612,0.14991,0,0,0.53521,0.16195,3.00E-05,0.0323,0.049481318,0.055169045,48.47887045
KickoffNarrowp2_1080_30fps_i.yuv,0.762708333,0.995,0.29625,0.195077528,0.449651986,0.063242236,0.333144187,0.3332784,0.3327193,0.260977229,0.27919957,0.2464084,0.139503846,0.14314343,0.13527395,0.93288392,1,0.75564473,0.768106478,1.44824842,0.23135579,0.01582,0.00014,0,0,0.00538,0.12284,0,0,0.5394,0.15783,0.01281,0.06458,0.144024511,0.049432039,39.62026943
KickoffNarrowp2_1080_30fps_j.yuv,0.748113532,0.99875,0.63,0.190295055,0.512684632,0.057024704,0.333149765,0.3332888,0.3323467,0.262498085,0.28070881,0.24602168,0.139925619,0.14334621,0.13631853,0.968963712,1,0.567406228,0.635343502,1.533242002,0.356544322,0.05646,0.0002,0,0,0.0228,0.12398,0,0,0.54284,0.1613,0.0026,0.05158,0.079740387,0.042270882,34.38408876
KickoffNarrowp2_1080_30fps_o.yuv,0.745621429,0.98875,0.62875,0.180767584,0.424840577,0.057235815,0.333172968,0.3332752,0.3330011,0.26404297,0.28171478,0.24913394,0.139960195,0.14326707,0.13636727,1,1,1,0.462130453,0.534237578,0.416472839,0.01673,0.00023,0,0,0.02857,0.12537,0,0,0.54078,0.1634,0.00015,0.04739,0.052291537,0.056588081,54.70313133
Kickoffp1_1080_30fps_a.yuv,0.786221429,0.99875,0.63625,0.722840962,1,0.452971234,0.333069973,0.3332098,0.3328629,0.322812116,0.33337779,0.31314159,0.14168276,0.14322682,0.13968376,1,1,1,0.652223306,0.663564986,0.633550595,0.01563,0.00028,0,0,0.1522,0.23374,0,0,0.49659,0.20801,1.00E-05,0.02476,0.1008749,0.058376426,20.69470227
Kickoffp1_1080_30fps_c.yuv,0.781885714,0.99625,0.635,0.714022761,1,0.435136737,0.333072546,0.3332184,0.3328296,0.324076441,0.33490351,0.31383376,0.141222249,0.14296323,0.13945966,1,1,1,0.515131635,0.54660538,0.485845234,0.01566,0.00024,0,0,0.0116,0.13321,0,0,0.51022,0.21307,0.00028,0.04485,0.166378347,0.060114492,58.88947428
Kickoffp1_1080_30fps_d.yuv,0.776685714,0.9975,0.6275,0.725187021,1,0.442337938,0.333075206,0.3332189,0.3328551,0.324350256,0.33491136,0.31446341,0.141551945,0.14315048,0.14004076,1,1,1,0.507747145,0.537328464,0.474729079,0.01863,0.00023,0,0,0.01099,0.12554,0,0.01435,0.49048,0.21269,0.00031,0.05266,0.165355756,0.057799637,49.36684172
Kickoffp1_1080_30fps_f.yuv,0.795885714,0.98875,0.6275,0.712584362,1,0.437559521,0.333070847,0.3332231,0.3328353,0.324246766,0.3355303,0.31382786,0.136894685,0.14238154,0.13290472,1,1,1,0.550885199,0.62472033,0.460485573,0.06568,0.00027,0,0,0.01971,0.14151,0,0,0.50404,0.20886,0.0001,0.02109,0.159557975,0.058326988,32.63430931
Kickoffp1_1080_30fps_i.yuv,0.814518678,0.95875,0.645,0.694973744,0.958977694,0.364777564,0.333019113,0.3332235,0.3327108,0.32089283,0.33363662,0.30554639,0.141248252,0.14284341,0.13949057,0.873818299,1,0.702806104,0.790987099,1.457263116,0.230875319,0.01563,0.00019,0,0,0.00775,0.12884,0,0,0.50319,0.2079,0.017,0.05429,0.229341046,0.053994013,33.71484604
Kickoffp1_1080_30fps_j.yuv,0.780212156,0.99625,0.62625,0.712535415,1,0.434992492,0.333039282,0.3332119,0.33247,0.322787046,0.33471467,0.30502886,0.141369828,0.14290633,0.139594,0.963469223,1,0.579212063,0.610327266,1.524644731,0.295295023,0.05615,0.00023,0,0,0.01024,0.13086,0,0,0.51007,0.21164,0.0046,0.04719,0.184076528,0.044318132,32.90684696
Kickoffp1_1080_30fps_o.yuv,0.773,0.99375,0.62875,0.713944875,1,0.435274202,0.333072285,0.3332164,0.3328104,0.324014174,0.33486729,0.31381276,0.141301982,0.14308704,0.13964818,1,1,1,0.517155141,0.545659463,0.486996762,0.01563,0.00024,0,0,0.01146,0.13149,0,0,0.51007,0.21313,0.00032,0.04384,0.166673881,0.060231898,57.77867339
Kickoffp2_1080_30fps_a.yuv,0.79955,0.865,0.74875,0.865709166,0.927871351,0.82628876,0.333123315,0.3331897,0.3330273,0.327673093,0.32797638,0.32729445,0.142404166,0.14294395,0.14178787,1,1,1,0.66033088,0.662350406,0.657986189,0.01563,0.00027,0,0,0.21895,0.17474,0,0,0.49365,0.21913,0,0.03697,0.122533787,0.023641618,16.89032741
Kickoffp2_1080_30fps_c.yuv,0.847785714,0.91125,0.79,0.849515543,0.889260659,0.812152272,0.333091614,0.3331682,0.3329983,0.328430621,0.32925825,0.32799896,0.132276393,0.13373803,0.13097019,1,1,1,0.551447791,0.583660545,0.54050746,0.07571,0.00026,0,0,0.03961,0.09493,0,0,0.50765,0.21807,0.00014,0.01224,0.195367406,0.016902695,26.1482724
Kickoffp2_1080_30fps_d.yuv,0.805721429,0.87,0.74625,0.856824697,0.901731664,0.825938729,0.333133134,0.3331956,0.3330177,0.328429722,0.32869287,0.3280881,0.141851086,0.14245822,0.14106275,1,1,1,0.52969904,0.533673048,0.526686471,0.01683,0.00023,0,0,0.01952,0.08643,0,0.03828,0.49716,0.22646,0.00028,0.05798,0.213211132,0.023877234,50.20211141
Kickoffp2_1080_30fps_f.yuv,0.810407143,0.87125,0.745,0.832070847,0.899105581,0.772705955,0.333092836,0.3332068,0.3329788,0.328508776,0.32957488,0.32783647,0.135146314,0.1415777,0.1293519,1,1,1,0.538532819,0.606903116,0.485448987,0.09063,0.00026,0,0,0.03579,0.09394,0,0,0.50228,0.21981,0.00015,0.02753,0.198475857,0.025555207,24.70696819
Kickoffp2_1080_30fps_i.yuv,0.809295977,0.8825,0.75625,0.85004745,0.899094782,0.815608641,0.333133049,0.3332083,0.3330388,0.328523611,0.32873966,0.32826522,0.142055246,0.14247911,0.14154611,1,1,1,0.536765907,0.540488299,0.532745237,0.01563,0.00024,0,0,0.01842,0.0875,0,0,0.50383,0.22616,0.00141,0.05713,0.216427796,0.023912075,46.5205976
Kickoffp2_1080_30fps_j.yuv,0.808537844,0.89,0.7625,0.845230159,0.89677094,0.806269441,0.333132739,0.3332022,0.3330287,0.328973996,0.32923136,0.32860653,0.142043487,0.14255155,0.14149541,1,1,1,0.528152841,0.532345964,0.520748958,0.05615,0.00024,0,0,0.01851,0.08741,0,0,0.50976,0.22668,0.00049,0.05629,0.216127245,0.019194248,39.59439317
Kickoffp2_1080_30fps_o.yuv,0.808957143,0.8875,0.75,0.84796392,0.898786047,0.812686587,0.333131973,0.3331901,0.333037,0.329422459,0.32964352,0.32913661,0.141980423,0.14260037,0.14158551,1,1,1,0.530062969,0.533137485,0.526493809,0.01563,0.00024,0,0,0.01996,0.08738,0,0,0.50979,0.22682,0.00027,0.05602,0.214096736,0.024729337,60.67749389
LongJump1p2__2160_30fps_a.yuv,0.725385714,0.99875,0.625,0.754838005,1,0.612270397,0.329760553,0.3307388,0.3279306,0.323779298,0.33409938,0.31934503,0.142245913,0.14360436,0.1407725,1,1,1,0.650038369,0.668551324,0.630295293,0.01562,0.00027,0,0,0.00169,0.18571,0,0,0.48922,0.41229,0,0.04497,0.149829204,0.075455673,49.84037503
LongJump1p2__2160_30fps_c.yuv,0.767314286,0.98875,0.625,0.838646866,1,0.652887834,0.329710668,0.3308525,0.3280582,0.313626145,0.32632519,0.30867291,0.138037067,0.14016143,0.13288179,1,1,1,0.578327904,0.670259614,0.527963235,0.06263,0.00026,0,0,0.00188,0.10424,0,0,0.49583,0.41004,0.00545,0.01355,0.166266413,0.070881188,65.02176882
LongJump1p2__2160_30fps_d.yuv,0.73285,0.99875,0.625,0.880782602,1,0.736363931,0.329716114,0.3306374,0.3275254,0.33000724,0.33884653,0.32544364,0.142517613,0.14359749,0.14120253,0.998739037,1,0.981939419,0.174030187,0.230192031,0.148947832,0.01743,0.00025,0,0,0.00044,0.07927,0,0.10048,0.47785,0.41252,0.00331,0.0875,0.180629883,0.06857453,66.60484581
LongJump1p2__2160_30fps_f.yuv,0.7716,0.99875,0.625,0.898214146,1,0.75878162,0.32956467,0.3304792,0.3276622,0.319511705,0.33162294,0.31335983,0.140776335,0.14258772,0.13825467,0.999991822,1,0.998568913,0.533697687,0.590900244,0.463990478,0.02879,0.00027,0,0,0.00082,0.11652,0,0,0.48866,0.41292,0.0038,0.02181,0.184290619,0.076020588,60.83295459
LongJump1p2__2160_30fps_i.yuv,0.764015805,0.99875,0.62625,0.886037151,1,0.671770675,0.329352454,0.3304888,0.3279002,0.322768042,0.33350516,0.31847448,0.141993889,0.1434189,0.14038986,0.442948624,0.903066378,0,0.988343377,1.535919279,0.310360878,0.01562,0.0003,0,0,0.12032,0.08897,0,0,0.48399,0.41352,1.32951,0.10608,0.180794065,0.077671489,60.98940445
LongJump1p2__2160_30fps_j.yuv,0.724805046,0.99625,0.625,0.883752755,1,0.705793753,0.329647555,0.3306013,0.3274675,0.323642449,0.33427283,0.31692274,0.142174869,0.14349864,0.14068657,0.874534021,1,0.060294929,0.342378887,1.520985689,0.127956945,0.05615,0.00027,0,0,0.02636,0.08375,0,0,0.49006,0.41358,0.28998,0.08516,0.181668345,0.058360831,52.54577864
LongJump1p2__2160_30fps_o.yuv,0.72345,0.99875,0.625,0.88769697,1,0.741445924,0.329653515,0.3306763,0.3274302,0.323885625,0.33408052,0.31960699,0.142242562,0.14367145,0.14057074,0.998937226,1,0.983027598,0.141959894,0.206878094,0.110212858,0.01562,0.00027,0,0,0.00047,0.08393,0,0,0.49519,0.41386,0.00452,0.07804,0.182045763,0.077665258,67.32899415
LongJump1__2160_30fps_a.yuv,0.739778571,0.99875,0.62625,0.681753679,0.758310868,0.61629984,0.330194573,0.3309169,0.3293842,0.319542291,0.320332,0.31882731,0.143176472,0.14357456,0.14271238,1,1,1,0.632041178,0.634946051,0.627863831,0.01562,0.00027,0,0,0.0045,0.10976,0,0,0.48211,0.39028,0,0.05019,0.139287887,0.030151818,54.44756577
LongJump1__2160_30fps_c.yuv,0.938564286,0.99875,0.625,0.863568306,0.909539992,0.815635957,0.330078908,0.3306884,0.3294438,0.312418079,0.31337766,0.31166001,0.142335552,0.14284392,0.14180019,1,1,1,0.486814881,0.497237467,0.467063789,0.05297,0.00029,0,0,0.00224,0.0728,0,0,0.48922,0.39151,0.00131,0.01733,0.168030296,0.029316264,40.18682972
LongJump1__2160_30fps_d.yuv,0.766185714,0.99875,0.625,0.848326647,0.892806818,0.773609219,0.330248711,0.3308891,0.3294834,0.325558859,0.32624108,0.32475279,0.143412073,0.14391737,0.14296374,1,1,1,0.164888061,0.17250238,0.15592505,0.01923,0.00025,0,0,0.00135,0.0634,0,0.01435,0.47064,0.39097,0.00203,0.09459,0.164721434,0.032203076,41.70140129
LongJump1__2160_30fps_f.yuv,0.845621429,0.99875,0.625,0.853036214,0.906492837,0.802904659,0.330048613,0.3307706,0.3293861,0.314464989,0.3186833,0.31174654,0.141704607,0.14280155,0.1404578,1,1,1,0.511321766,0.562435808,0.461667808,0.05524,0.00028,0,0,0.00233,0.07923,0,0,0.48263,0.39016,0.00137,0.02511,0.164745812,0.029272455,60.69536583
LongJump1__2160_30fps_i.yuv,0.814820402,0.99875,0.625,0.83781364,0.887228804,0.77729107,0.330029382,0.3307425,0.3293771,0.31872601,0.31952834,0.3180046,0.143137958,0.14368453,0.14268979,0.836621507,0.901198618,0.661099463,0.343586965,0.472651048,0.288424781,0.01562,0.00028,0,0,0.00572,0.06647,0,0,0.48139,0.39163,0.27552,0.09322,0.163947261,0.033286123,41.34379648
LongJump1__2160_30fps_j.yuv,0.771152523,0.99875,0.625,0.847220912,0.897269342,0.756130576,0.330186744,0.3308329,0.3295479,0.31968703,0.32107779,0.31658194,0.14316796,0.14359333,0.14270015,0.962022803,1,0.460521167,0.18873518,0.787618542,0.134135742,0.05615,0.00027,0,0,0.00369,0.06503,0,0,0.48423,0.39169,0.06649,0.0844,0.165178192,0.024785912,41.14231943
LongJump1__2160_30fps_o.yuv,0.753607143,0.99875,0.625,0.851393685,0.89856702,0.783567319,0.330230571,0.3308181,0.329554,0.319817345,0.32055657,0.31905771,0.143215814,0.14366067,0.14274711,1,1,1,0.131766566,0.141072675,0.119951642,0.01562,0.00027,0,0,0.00145,0.06515,0,0,0.48853,0.39192,0.00285,0.08262,0.165449565,0.033098624,59.59579133
LongJump2p2__2160_30fps_a.yuv,0.770675,0.9975,0.625,0.579754166,0.890806134,0.407373114,0.330274199,0.3314094,0.3287397,0.320703936,0.34133556,0.28897518,0.140333602,0.14196493,0.13845678,1,1,1,0.614539231,0.626381926,0.59854506,0.01562,0.00027,0,0,0.00359,0.24137,0,0,0.49868,0.45961,0,0.04048,0.108411081,0.088334698,59.28730461
LongJump2p2__2160_30fps_c.yuv,0.78096875,0.9975,0.6275,0.664384612,0.940143239,0.488343552,0.330176668,0.3315056,0.3282347,0.320824826,0.3409271,0.28954193,0.140602194,0.14210301,0.13899406,1,1,1,0.119891812,0.181666147,0.076698059,0.01564,0.00026,0,0,0.00105,0.08739,0,0,0.50713,0.46074,0.00888,0.07519,0.118245318,0.089519638,29.50721118
LongJump2p2__2160_30fps_d.yuv,0.76614375,0.99875,0.6275,0.658116549,0.925634315,0.489744604,0.330243855,0.3316596,0.3285219,0.325195074,0.34407623,0.29463,0.140764801,0.14211889,0.1390591,1,1,1,0.079563482,0.121300645,0.042844507,0.01778,0.00025,0,0,0.00089,0.08206,0,0.06695,0.49494,0.46014,0.00219,0.08325,0.117983621,0.080043677,48.28758284
