video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast1,max_contrast1,min_contrast1,avg_contrast1,max_contrast2,min_contrast2,avg_contrast3,max_contrast3,min_contrast3,avg_contrast4,max_contrast4,min_contrast4,avg_contrast5,max_contrast5,min_contrast5,avg_contrast6,max_contrast6,min_contrast6,avg_contrast7,max_contrast7,min_contrast7,avg_contrast8,max_contrast8,min_contrast8,avg_contrast9,max_contrast9,min_contrast9,avg_color1,max_color1,min_color1,avg_color2,max_color2,min_color2,avg_color3,max_color3,min_color3,avg_color4,max_color4,min_color4,avg_color5,max_color5,min_color5,avg_color6,max_color6,min_color6,avg_color7,max_color7,min_color7,avg_color8,max_color8,min_color8,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,mos
B175.mp4,0.708416667,0.995,0,0.37245584,0.730442637,0.060838412,0.292888019,0.325024936,0.244854792,0.316906036,0.331325308,0.286441386,0.322881002,0.336345833,0.295132373,0.336148838,0.348174479,0.322568264,0.338874617,0.348542563,0.329045147,0.33905539,0.348542563,0.329045147,0.342178189,0.355037463,0.332646863,0.349543168,0.384677841,0.338243255,0.356290668,0.399330017,0.338412645,0.996004862,1,0.85853968,0.32338471,0.681247404,0.120717725,0.246337023,0.330559642,0.146959,0.226463822,0.366902734,-0.140065801,0.336158539,0.455273117,0.196515063,0.638000078,0.874331761,0.464903177,0.248620874,0.367332881,0.10687274,0.105833325,0.329726381,-0.234749221,0.324443479,0.447719874,0.160911552,0.118244136,0.1235589,0.10665179,0.509940733,0.720507949,0.124820153,0.024310716,38.6221
B176.mp4,0.783941667,0.99875,0.625,0.99831833,1,0.9165825,0.290787748,0.310218517,0.26558916,0.319488742,0.331125385,0.293325546,0.327949772,0.338268909,0.308013233,0.336914255,0.348477367,0.326607939,0.339798042,0.349931722,0.332802602,0.340016796,0.349931722,0.332802602,0.342605962,0.355446023,0.335501522,0.344592561,0.358685959,0.335531066,0.353331832,0.38058221,0.340373045,0.578636171,0.72364428,0.45619967,0.378177734,0.45549405,0.327053968,0.219460261,0.254329856,0.200281004,0.179754137,0.223831628,0.15838224,0.292156682,0.347066708,0.263543895,0.698504295,0.753673765,0.593547042,0.227613511,0.256105292,0.185106829,0.218001044,0.247551753,0.176628856,0.315377977,0.351984527,0.278202809,0.123104318,0.12457863,0.12040492,0.545003782,0.645841455,0.443489443,0.005427556,68.9807
B177.mp4,0.852483389,1,0.645,0.617441449,1,0.024734745,0.261579086,0.332627496,0,0.305670983,0.336207072,0.134998244,0.313908168,0.337401021,0.134998244,0.336770285,0.399946438,0.307594136,0.341497028,0.399946438,0.32125267,0.341889628,0.399946438,0.32125267,0.347442339,0.399946438,0.328965133,0.360893911,0.459487085,0.329634488,0.368319616,0.459487085,0.333507656,0.956150324,1,0.907109543,0.250768588,0.343158979,0.218822728,0.132201046,0.1952681,0.025888038,0.111837,0.21639861,-0.084065327,0.195745344,0.279310486,0.033610832,0.836208997,0.945329612,0.746320664,0.188676445,0.230585573,0.038025253,-0.198651558,0.065307449,-0.245652902,0.260666091,0.304537052,0.04915854,0.113064433,0.12066494,0.07000548,0.619853391,0.972150226,0.420920056,0.060187677,40.7351
B178.mp4,0.759223422,0.9975,0.625,0.942008843,1,0.629110116,0.260964063,0.295401539,0.204247871,0.312808728,0.335551537,0.263533899,0.321522541,0.338833157,0.274137441,0.339245373,0.355127652,0.326566513,0.344052421,0.361700726,0.335502937,0.344416034,0.361700726,0.335925036,0.348025073,0.369960824,0.339362405,0.353791539,0.383713794,0.34037596,0.362404455,0.410908713,0.343348124,0.65793549,1,0.424521207,0.206603113,0.252945007,0.158852368,0.184920492,0.314631189,0.121336651,0.21001627,0.360488498,0.104421992,0.293923035,0.449291332,0.154874796,0.591236879,0.75309745,0.359507157,0.393160796,0.450850306,0.29804898,0.060517763,0.299484817,-0.317370892,0.440236309,0.479204925,0.390674625,0.119499759,0.12292215,0.11674655,0.449135315,0.626450153,0.328993878,0.026614594,61.3542
B179.mp4,0.916162791,0.96125,0.85,0.252108003,0.470567657,0.133520327,0.27505173,0.30809321,0.196385672,0.321517493,0.334631999,0.297129657,0.330441158,0.343261392,0.313223976,0.338922117,0.35158711,0.327479779,0.340967277,0.35158711,0.330392875,0.341212944,0.351985775,0.330392875,0.343887156,0.353818999,0.335398612,0.345998122,0.357749341,0.336751853,0.354426438,0.371743247,0.342237085,1,1,1,0.105196293,0.125544405,0.083556512,0.099309945,0.122401459,0.079231515,0.111409965,0.140711063,0.090524595,0.140407633,0.174984947,0.114505706,0.788038832,0.799787725,0.775257753,0.346862025,0.360714019,0.324562775,-0.26030119,-0.247971711,-0.279616196,0.370371955,0.378429452,0.360779234,0.117644657,0.12107926,0.11338894,0.495851662,0.598069356,0.432929404,0.001484121,56.5635
B180.mp4,0.849316667,0.99875,0.625,0.543023659,0.757222983,0.353264771,0.276347067,0.31505773,0.194929891,0.317843509,0.338391454,0.272158224,0.325725194,0.340266962,0.295388722,0.338854779,0.354664377,0.328173925,0.340663802,0.358817333,0.330321542,0.340961658,0.358817333,0.331485268,0.344066702,0.361142753,0.334622761,0.350496778,0.385023056,0.337524858,0.356852481,0.392883196,0.34118327,0.764092603,0.887253658,0.555124108,0.342572625,0.445830857,0.212498597,0.198958409,0.256611211,0.169510064,0.208741384,0.258278698,0.156061779,0.298278027,0.352790937,0.255288313,0.556540749,0.713213,0.46997242,0.357794,0.395776095,0.301611476,0.210073647,0.333757501,-0.207091746,0.417140468,0.445448552,0.342299647,0.120834665,0.12363095,0.11732769,0.468384102,0.567577025,0.389648111,0.022814208,72.9946
B181.mp4,0.791795833,0.99,0.14875,0.452563378,0.833348851,0.220169744,0.233456383,0.306368956,0.17163566,0.305238116,0.338491938,0.248828272,0.316089924,0.345097108,0.257279301,0.340608817,0.364051285,0.308779106,0.347863224,0.372083714,0.326618676,0.348620841,0.372083714,0.326823807,0.352152533,0.376671802,0.337185599,0.363464266,0.434883839,0.337392502,0.368174014,0.436353501,0.341808922,0.988918903,1,0.790273953,0.298055363,0.457854246,0.154410902,0.220996718,0.272161899,0.155039483,0.07650697,0.206252357,-0.164387133,0.252847964,0.307340431,0.186968545,0.727892837,0.850660943,0.544884818,0.290514441,0.398080878,0.23305987,0.003785151,0.30029523,-0.23173786,0.328542069,0.45305944,0.254393149,0.119708796,0.12301143,0.11489505,0.496728577,0.594614128,0.379914125,0.017521643,38.5263
B182.mp4,0.648145833,0.9025,0.30625,0.725561035,1,0.464066143,0.306741311,0.331359881,0.26348833,0.326166838,0.336759626,0.300065497,0.329104423,0.337805961,0.302681156,0.333867928,0.340968819,0.319680379,0.335775298,0.345148557,0.322488787,0.33595672,0.345148557,0.327011015,0.339251625,0.358359207,0.331242001,0.342092915,0.365821456,0.33260828,0.348862562,0.374013538,0.335712011,0.877821947,0.988288045,0.750738646,0.502746722,0.734515506,0.339376437,0.307353614,0.369461681,0.140268054,-0.004632336,0.280557242,-0.310914246,0.3772351,0.427618467,0.271393904,0.265430344,0.360277619,0.133446285,0.288342597,0.346335155,0.221904008,0.334850551,0.404705491,0.225506723,0.422703656,0.493613292,0.308309319,0.11682128,0.12208098,0.08993343,0.506535642,0.684771303,0.378330744,0.064131629,82.9684
B183.mp4,0.80035299,0.875,0.72875,0.480024784,0.567890657,0.407980483,0.259403467,0.310966554,0.174302109,0.321094787,0.335509126,0.290297353,0.328128234,0.341086115,0.296850068,0.340064167,0.35471242,0.327422796,0.341407247,0.356083664,0.331241794,0.341551929,0.356083664,0.331241794,0.344819584,0.365217655,0.336317477,0.352300744,0.396434563,0.337905462,0.358664547,0.417189755,0.340287725,0.754152016,0.805158782,0.664851904,0.429798666,0.456226893,0.372159874,0.14113963,0.151335874,0.123921915,0.099458859,0.120975042,0.076452473,0.209534121,0.222786197,0.187314336,0.642687991,0.716271768,0.60637012,0.321822581,0.349697425,0.302701592,0.249980162,0.293236328,-0.122135625,0.394108456,0.405502671,0.379202793,0.121856822,0.1237312,0.11994596,0.57407103,0.636563675,0.503482475,0.028818836,85.2941
B184.mp4,0.829966777,0.9375,0.68625,0.585440901,0.747257711,0.413288983,0.287800124,0.318224795,0.21196125,0.318754192,0.332952518,0.281473621,0.326129892,0.336185141,0.312182126,0.334837765,0.346236768,0.324308466,0.336638027,0.347507687,0.326052582,0.336736403,0.347507687,0.326052582,0.344546059,0.375334564,0.334612114,0.351642359,0.380100578,0.339886973,0.357064723,0.385629498,0.340910978,0.905289148,1,0.834338345,0.343967108,0.381868747,0.315383122,0.25001007,0.290923948,0.218483447,0.26527706,0.315329963,0.22174084,0.373202809,0.420496794,0.340427547,0.515875493,0.551972905,0.46461125,0.302724649,0.336533199,0.260333624,0.282523161,0.321947999,0.248363666,0.410124014,0.447575826,0.381468123,0.121482098,0.12334508,0.1184516,0.479847713,0.564199653,0.22152287,0.02607981,57.0256
B185.mp4,0.704816667,0.9975,0.62625,0.618436874,0.868621518,0.353344076,0.285018199,0.307335721,0.249146403,0.319799237,0.333948409,0.293580828,0.326988314,0.33853485,0.304935306,0.336620575,0.345836937,0.324238647,0.339246629,0.348579596,0.330624271,0.339622854,0.348579596,0.330624271,0.343845158,0.355894887,0.332902829,0.348002272,0.366930412,0.33796762,0.355204091,0.376029611,0.340623669,0.708648698,1,0.593087948,0.347787004,0.428005406,0.277486078,0.218541989,0.300473663,0.162612715,0.216384957,0.289199761,0.145950412,0.309715356,0.37658051,0.231550493,0.701770676,0.796098218,0.598157027,0.229131341,0.276065967,0.189654787,-0.202312348,-0.132309765,-0.227751384,0.307597856,0.338017066,0.283058207,0.119616377,0.12410479,0.11506736,0.474429328,0.558215828,0.385360884,0.041506454,65.4143
B186.mp4,0.709333333,0.76625,0.62875,0.374040415,0.55692066,0.293120761,0.296568659,0.319427536,0.265304982,0.322847145,0.33498932,0.303400636,0.329715987,0.340103415,0.31250904,0.335248328,0.342856809,0.324465501,0.337026957,0.34463464,0.329138691,0.337243919,0.34463464,0.329138691,0.341388333,0.352298923,0.333833095,0.344144401,0.359187046,0.33709374,0.3524017,0.369440049,0.339322668,1,1,1,0.282060814,0.318435292,0.259416618,0.171259971,0.195377051,0.148570861,0.046830842,0.117705793,-0.064428719,0.200826658,0.227264354,0.176624387,0.779484463,0.839371511,0.710767278,0.276693463,0.330518456,0.230386761,0.076508573,0.271893306,-0.183253619,0.346763449,0.401663698,0.291168963,0.121568087,0.12376801,0.11871006,0.400817647,0.427954499,0.36574327,0.020233816,64.5275
B187.mp4,0.6307875,0.705,0.5025,0.727912608,0.825414393,0.626966888,0.264554446,0.303879394,0.230680494,0.301140932,0.321979326,0.278400467,0.322591666,0.339682345,0.304265857,0.338694333,0.350781599,0.320618042,0.340063713,0.352226099,0.322194394,0.340138869,0.352226099,0.322194394,0.351244326,0.366155766,0.338141094,0.361363132,0.383053629,0.345497573,0.367012111,0.395476968,0.348038846,0.68476972,0.710830435,0.653640339,0.275448365,0.301607302,0.25908734,0.237433998,0.251542481,0.22830663,0.224772014,0.244989016,0.215889103,0.318376515,0.347413364,0.30421816,0.566796076,0.581455159,0.534151577,0.317508518,0.324038099,0.31226901,0.318433125,0.322067648,0.312094275,0.4382811,0.442725861,0.428812572,0.122638599,0.12416902,0.12111216,0.599187566,0.645763281,0.57191403,0.089948675,90.199
B188.mp4,0.450066667,0.95625,0.1475,0.637305877,0.820917025,0.369274446,0.296469875,0.320394032,0.272678724,0.320139469,0.330438294,0.304617915,0.326419308,0.334897177,0.312571239,0.336364283,0.34433178,0.330331476,0.338210501,0.344780089,0.331169179,0.338408753,0.344926691,0.331169179,0.341688327,0.351372931,0.333395859,0.345632961,0.357903117,0.335509587,0.353012696,0.370478183,0.341442842,0.89309765,1,0.742746576,0.600963967,0.65113999,0.487374162,0.205914146,0.302657302,0.152320078,-0.139844992,0.210694136,-0.209981717,0.272615878,0.35252038,0.227780346,0.602158358,0.681866852,0.484754794,0.201460951,0.282945342,0.13438757,-0.062519528,0.184332528,-0.16192814,0.242964691,0.3382939,0.166239619,0.123251013,0.12453242,0.12112782,0.437207301,0.549005729,0.336283066,0.017663636,70.3474
B189.mp4,0.560340532,0.7225,0.40875,0.505518524,0.610480393,0.388909537,0.295659922,0.319862869,0.264044436,0.32665893,0.336393241,0.299761848,0.331682188,0.338658355,0.318020046,0.335821114,0.341627551,0.325789221,0.336360234,0.345032749,0.328893214,0.33662886,0.345032749,0.330502061,0.338354703,0.352519437,0.331166256,0.343346815,0.357240193,0.333955239,0.352181184,0.374305893,0.339221803,1,1,1,0.385610389,0.41987012,0.369434046,0.313942496,0.319725275,0.284697733,0.370502448,0.381150046,0.348932886,0.473767403,0.48698855,0.454568261,0.328299473,0.354009488,0.303516637,0.268399794,0.275218584,0.260613371,0.278951338,0.29158431,0.271103964,0.364592045,0.377472225,0.357216766,0.118786293,0.12095551,0.11667841,0.478302435,0.532036564,0.456268576,0.034385,49.8683
B190.mp4,0.673741667,0.9925,0.445,0.825196151,1,0.501983647,0.2660986,0.296973478,0.232402045,0.315967655,0.331445108,0.289999551,0.322281862,0.33726862,0.30609489,0.336797111,0.348380917,0.322425847,0.342879002,0.35301366,0.330355173,0.343609987,0.354184733,0.33260195,0.346737822,0.356828185,0.33546482,0.355075739,0.378218794,0.34219274,0.360205409,0.384280502,0.344330447,0.673338804,0.953926176,0.535963752,0.456858616,0.501561914,0.360947533,0.345467597,0.359715942,0.313890425,0.221413828,0.302420035,0.171895465,0.394936783,0.407558553,0.389408058,0.456143198,0.509754476,0.348710763,0.292245129,0.306697201,0.28179672,0.196670237,0.293134585,0.141471194,0.357263161,0.388263293,0.344523667,0.122369515,0.12453086,0.11979872,0.56518185,0.65226071,0.448877692,0.03883824,72.1381
B191.mp4,0.766000831,0.98375,0.32875,0.695844338,0.924087543,0.485792344,0.299885835,0.326595361,0.25854596,0.321893956,0.334413767,0.300041618,0.326509649,0.33832662,0.305549911,0.334912776,0.342886939,0.322818889,0.337491874,0.3475253,0.328064225,0.3377476,0.347579837,0.330669778,0.340160127,0.353045436,0.331515642,0.344074417,0.362724892,0.334762304,0.353924193,0.380141106,0.335023049,0.848000634,0.983289754,0.737470485,0.246026377,0.280034602,0.217910389,0.159999602,0.190890573,0.14296032,0.158058021,0.191461531,0.126580584,0.228617838,0.271908007,0.19271204,0.677975921,0.73151156,0.580888356,0.371514791,0.390842131,0.334299598,0.200073638,0.313101891,-0.108701179,0.438365736,0.46966884,0.410979868,0.120056063,0.12277412,0.11735276,0.459340814,0.5643921,0.33540695,0.01876622,82.8227
B192.mp4,0.349813742,0.73625,0,0.652527565,0.810210069,0.529428801,0.269196759,0.301685771,0.239137683,0.312284511,0.333407696,0.289430844,0.320092109,0.337759187,0.296143179,0.339754457,0.349579146,0.330117249,0.344184635,0.355413433,0.330117249,0.344484237,0.356048372,0.330117249,0.348022151,0.361287308,0.336637121,0.353563806,0.371687003,0.336637121,0.3583642,0.376710444,0.344171408,0.610478576,0.811045878,0.415953571,0.167495348,0.238304398,0.121931228,0.236656646,0.30105224,0.178270182,0.33144472,0.38810029,0.282256483,0.429438267,0.485220772,0.394414454,0.632102305,0.70561489,0.525977072,0.271823554,0.300401365,0.22375582,0.056858919,0.210323429,-0.197851996,0.342671032,0.36575157,0.289685098,0.12254476,0.12431783,0.12044721,0.577341731,0.744868661,0.385899332,0.009089627,55.6981
B193.mp4,0.526816667,0.99625,0,0.782166228,1,0.43309179,0.294934589,0.318778527,0.255041745,0.322181037,0.33356921,0.296639418,0.329221992,0.338888601,0.306560148,0.336789109,0.349265999,0.328478429,0.338486107,0.349803681,0.332074325,0.338624434,0.349803681,0.332313078,0.341074123,0.355447142,0.333935417,0.342700164,0.367655506,0.335978071,0.352189547,0.38113895,0.341289208,0.606940361,0.978100905,0.327630861,0.420816418,0.480951818,0.353457497,0.2128731,0.249816979,0.179772741,0.182498826,0.232417064,0.087502994,0.300603511,0.345554103,0.25179818,0.559056487,0.652490089,0.437157427,0.314769964,0.332894191,0.282946513,0.272447366,0.339444202,0.213580754,0.39988069,0.438377057,0.370502325,0.123455248,0.12470865,0.12142857,0.697189655,0.867563238,0.487202034,0.002713762,70.5926
B194.mp4,0.840075,0.9975,0.625,0.987239933,1,0.650582563,0.304629387,0.32003058,0.287556799,0.327496292,0.334775703,0.316637885,0.332405515,0.336505396,0.321793708,0.335829689,0.340065732,0.331076478,0.336669475,0.341324572,0.332089843,0.336782223,0.342379247,0.332089843,0.338307075,0.34640483,0.334380643,0.339142599,0.3465639,0.334637639,0.346907656,0.358227283,0.337401305,0.424179846,0.915891347,0.136101742,0.274903266,0.305643139,0.205676251,0.190176997,0.218131769,0.152212057,0.214948132,0.243345517,0.177037817,0.301373121,0.340136078,0.250024491,0.60474676,0.714556596,0.552916857,0.334737446,0.355339165,0.282290867,0.299368667,0.327271127,0.256325177,0.424525998,0.444835648,0.391010483,0.124852535,0.12537829,0.12359492,0.433384737,0.595414828,0.357294974,0.002630349,55.5238
B195.mp4,0.8776,0.95625,0.65,0.162988053,0.260666111,0.096471336,0.294113684,0.328077772,0.17418884,0.314383584,0.339455816,0.266186144,0.317422665,0.341059367,0.266893431,0.331769636,0.359182372,0.295243077,0.336524133,0.36008147,0.296488909,0.337012197,0.364089368,0.296488909,0.340833446,0.368754595,0.306799488,0.358890039,0.446961923,0.335311727,0.360969995,0.447363881,0.338008766,1,1,1,0.370138315,0.422015592,0.323869525,0.236171157,0.268385399,0.197771053,0.166925575,0.228854157,0.054697621,0.28476019,0.335584523,0.235688295,0.514899752,0.584444706,0.415371892,0.360960641,0.399807823,0.336932816,0.30132084,0.384797173,0.194877545,0.450204465,0.503311382,0.401799705,0.110209159,0.11543233,0.10296758,0.494667622,0.641661949,0.402695012,0.055933935,70.2275
B196.mp4,0.642998339,0.99875,0,0.643178145,1,0.15019906,0.266547353,0.307366013,0.211553326,0.313631698,0.332476531,0.265741372,0.321913144,0.337181554,0.275376381,0.338534102,0.35339206,0.323504668,0.343042117,0.367212977,0.330271729,0.343712135,0.367212977,0.330271729,0.347364432,0.371297848,0.335621865,0.354560414,0.39372448,0.339031431,0.359555759,0.396357621,0.343165846,0.765531325,1,0.30695946,0.185320879,0.253259518,0.136774081,0.135103141,0.227846201,0.108779607,0.121227405,0.255989086,0.090333374,0.177343604,0.351085194,0.135800382,0.722354118,0.848319186,0.275203916,0.300077192,0.409369762,0.238736329,0.271865226,0.455397806,-0.201533326,0.407516111,0.558917802,0.325863541,0.121315415,0.12457628,0.11362077,0.551808802,0.688072915,0.311132792,0.009796452,50.7012
B197.mp4,0.802625839,0.99375,0.3025,0.681048317,0.926418615,0.348224573,0.282844688,0.31175171,0.231638385,0.320945281,0.336339739,0.302298881,0.327147845,0.337958182,0.309675305,0.339310094,0.347113456,0.328635065,0.34028257,0.350280166,0.330984378,0.340355499,0.350280166,0.330984378,0.343077201,0.352756659,0.336230069,0.347075596,0.362318933,0.338685614,0.353193553,0.370500636,0.34093201,0.931341108,1,0.816999307,0.504205037,0.519470889,0.454789064,0.303849457,0.316701186,0.292931682,-0.012475615,0.14421217,-0.123923314,0.354054431,0.365237038,0.339569178,0.351745874,0.440816435,0.337443132,0.320833971,0.334997872,0.314944331,0.333553217,0.338447107,0.30709834,0.425680599,0.430055976,0.414370029,0.119600814,0.12180451,0.116763,0.495170967,0.631147769,0.414954345,0.059089268,36.4242
B198.mp4,0.690282392,0.99875,0.625,1,1,1,0.286686863,0.310711525,0.257197534,0.322236287,0.334277964,0.303825976,0.330765994,0.338306283,0.320045481,0.337753387,0.344306242,0.330075943,0.339967288,0.345621826,0.333646327,0.340124255,0.346766997,0.334022276,0.342553926,0.351300824,0.335686633,0.344420203,0.355537233,0.335703864,0.350857412,0.364672025,0.341982213,0.207237162,0.291201823,0.140873497,0.274397129,0.327362078,0.224223014,0.179288788,0.194369082,0.162137553,0.200370053,0.217684456,0.179662993,0.281033198,0.301853058,0.26238195,0.709582476,0.726145757,0.68886358,0.313172663,0.336505125,0.275375486,-0.198007011,-0.171972969,-0.22468482,0.360941781,0.380924387,0.333366406,0.123099875,0.12448152,0.12192434,0.676229517,0.771386902,0.605970658,0.038413149,84.7438
B199.mp4,0.744345833,0.78,0.7075,0.417697438,0.483045596,0.340135907,0.287307605,0.319398218,0.244677629,0.318550823,0.335054784,0.288697067,0.328115404,0.344614178,0.308123757,0.336438237,0.349681819,0.320498909,0.338910151,0.355065339,0.325758272,0.339442005,0.355065339,0.325758272,0.343609024,0.372871235,0.330981015,0.347848638,0.375945231,0.333913951,0.354113018,0.38513336,0.33543949,0.966535767,1,0.923582263,0.339192332,0.376071508,0.29234599,0.253326424,0.274374859,0.220328594,0.244843928,0.266038093,0.199195748,0.34625375,0.373081248,0.289385595,0.6210703,0.708686459,0.570809448,0.312311869,0.322160831,0.28789659,0.043667984,0.139829387,-0.171714294,0.375983579,0.384285876,0.353913009,0.120659905,0.12285088,0.11838503,0.467738004,0.516594815,0.427848526,0.106620853,76.1538
B200.mp4,0.875345833,0.99625,0.3425,0.134154232,0.358851293,0.010245025,0.303281135,0.331151359,0.226556856,0.32068612,0.338748541,0.282136743,0.326112097,0.338748541,0.297521833,0.333443973,0.352147056,0.306829441,0.336230186,0.356345586,0.313774836,0.336390238,0.356345586,0.314010379,0.340607724,0.384105746,0.317732839,0.346287361,0.401410095,0.332534403,0.353268553,0.401410095,0.334570338,0.99997625,1,0.992874851,0.640263731,0.836877004,0.461969248,0.318155065,0.465487767,0.196247455,-0.128858859,0.266200813,-0.346996836,0.393724817,0.519842498,0.285815373,0.194522823,0.399081236,0.069765979,0.203986996,0.309546908,0.071813967,0.240112198,0.326520454,0.115056274,0.330795369,0.423271829,0.174996172,0.103100104,0.12111842,0.07561012,0.614676801,0.847272288,0.332570698,0.074213849,36.2614
B201.mp4,0.69665,0.99875,0.42625,0.676717428,0.961195285,0.297845543,0.301079201,0.322190038,0.272702225,0.327172728,0.336334813,0.312323294,0.330815622,0.338460664,0.315983843,0.336337997,0.341176042,0.330917921,0.33749993,0.343990042,0.331647839,0.337594834,0.343990042,0.331647839,0.338876705,0.346651783,0.332625661,0.341667328,0.353208209,0.333840657,0.346597286,0.362992123,0.337231216,0.956115747,1,0.842631659,0.279892738,0.322560649,0.233922554,0.167617701,0.211136209,0.155863539,0.133404944,0.213238304,0.114755271,0.215027736,0.305080464,0.195726562,0.692620071,0.743688121,0.537001738,0.338842963,0.387918019,0.317159767,0.254519148,0.30302912,0.184286611,0.407457466,0.463720867,0.380475345,0.122637847,0.12406877,0.11902412,0.421999139,0.526135355,0.266186586,0.00782864,49.4186
B202.mp4,0.77445,0.89,0.62875,0.262065451,0.38883371,0.152502192,0.295997216,0.319527506,0.270842121,0.320517785,0.332253003,0.303776574,0.327555442,0.337455102,0.314146875,0.334576477,0.344132193,0.322842433,0.33688219,0.344863771,0.325775651,0.3370496,0.344863771,0.325775651,0.343848509,0.362307486,0.333477275,0.347388547,0.364497374,0.337286802,0.352386313,0.37760056,0.338849519,1,1,1,0.725950714,0.746295793,0.70529199,0.119261057,0.179875696,0.080340118,-0.17971996,-0.138830581,-0.230412459,0.237735156,0.290706719,0.191698276,0.575355519,0.608082611,0.509731153,0.101259385,0.144198724,0.077631513,-0.076493802,0.06038086,-0.099676092,0.139864031,0.172861964,0.114860558,0.120964886,0.12297227,0.11821898,0.446704199,0.499826975,0.392030041,0.004466895,78.8095
B203.mp4,0.3239,0.5725,0.095,1,1,1,0.301573893,0.31688131,0.283054682,0.32320337,0.332949197,0.311651954,0.329936949,0.337758727,0.320011108,0.336166093,0.341225381,0.330500418,0.337350609,0.34132276,0.332382202,0.337526306,0.341902763,0.332621812,0.340014285,0.346529664,0.335336173,0.34182293,0.350225143,0.335336173,0.34991846,0.362437947,0.340274944,0.48618599,0.959650589,0.067528547,0.500823495,0.522467816,0.44212487,0.19097869,0.22168695,0.168840004,0.16959716,0.188722834,0.135169332,0.26820171,0.305432082,0.242706788,0.632468434,0.673267117,0.603211281,0.281599554,0.296469443,0.266054452,0.136359954,0.19539434,-0.066269511,0.334473336,0.34385569,0.318483171,0.124813985,0.12544173,0.12405154,0.536216114,0.681121937,0.465772692,0.003182049,78.539
B204.mp4,0.763775,0.99875,0.42125,0.843453828,1,0.646009303,0.304771523,0.321820953,0.283249296,0.324380141,0.3345082,0.308166635,0.329603761,0.338042079,0.317098443,0.335012477,0.341192715,0.327053007,0.33713125,0.345714634,0.329670198,0.337319021,0.345714634,0.329670198,0.339621886,0.350841522,0.333800458,0.341641089,0.356751976,0.334002301,0.348320475,0.365014072,0.337079061,0.817569161,0.900863927,0.724343294,0.400820196,0.450205191,0.356160206,0.186975727,0.198950464,0.17417634,0.170352345,0.187734286,0.135517014,0.282876567,0.304131767,0.264677328,0.652358541,0.720137708,0.612228829,0.305075718,0.350713863,0.260170922,0.165476587,0.234579163,-0.077438446,0.379046847,0.401982178,0.343709074,0.121892168,0.12360276,0.11980107,0.637827077,0.705006236,0.554821671,0.008337159,72.3743
B205.mp4,0.8229125,0.99375,0.62625,0.200256631,0.333817748,0.061259078,0.279801935,0.327202562,0.224555536,0.313975661,0.335250179,0.250868233,0.324837411,0.341859988,0.287686478,0.337387406,0.3546822,0.310654959,0.340769879,0.365667846,0.328677472,0.340961953,0.365667846,0.328677472,0.345529315,0.368388048,0.333811148,0.351169427,0.378528906,0.334020902,0.357056816,0.392597006,0.335061918,0.993514381,1,0.908346514,0.324144548,0.478212885,0.251871183,0.258914057,0.324332942,0.150793053,0.29577093,0.342859455,0.189009381,0.377254188,0.417169977,0.257768438,0.58927776,0.82465985,0.457578119,0.248630432,0.317495852,0.131054656,-0.253809027,-0.181829423,-0.299004678,0.332386387,0.372027589,0.259985792,0.116430117,0.11983866,0.10849389,0.532230515,0.682562957,0.413321344,0.056505313,63.2195
B206.mp4,0.108354167,0.21625,0.02125,0.514370502,0.560358351,0.464393292,0.309043913,0.322861641,0.290578377,0.322519476,0.333147518,0.310920312,0.32592341,0.335460311,0.314370217,0.334048988,0.340425088,0.32595959,0.335681259,0.343862384,0.328296842,0.335805126,0.343862384,0.328296842,0.341199322,0.34854827,0.332370479,0.342833939,0.352227352,0.33640557,0.350856246,0.368314346,0.338235021,0.912211472,1,0.89220989,0.454647941,0.459688892,0.449698944,0.240768952,0.244825666,0.234697617,0.202290193,0.208491895,0.191831766,0.313521378,0.317836071,0.304200068,0.457388438,0.464208453,0.450647231,0.361428304,0.366197171,0.359071071,0.28050075,0.285375484,0.275432788,0.421376354,0.425774958,0.418953912,0.120366651,0.12178493,0.11904997,0.466124488,0.491446658,0.3934256,0.068126768,80.9784
B207.mp4,0.753891667,0.79875,0.70125,0.902767582,1,0.698920783,0.288798936,0.310835689,0.248793829,0.321935585,0.333021283,0.308545484,0.32984063,0.338397012,0.317959806,0.336792854,0.344159874,0.329924682,0.339039483,0.347879738,0.332270306,0.339204591,0.347879738,0.332270306,0.342941158,0.354513501,0.335532664,0.344800414,0.357701534,0.337459002,0.35218342,0.370475219,0.340349833,0.608965508,0.729367712,0.412751118,0.215427636,0.234142005,0.197460013,0.171022866,0.193974766,0.157119698,0.181084209,0.237641957,0.161549514,0.248956774,0.328595938,0.221153396,0.808648595,0.833471273,0.759395357,0.253113792,0.265638157,0.244565738,0.022264408,0.122144339,-0.117051285,0.320845622,0.335023994,0.311193663,0.123937325,0.12514959,0.12300047,0.432103925,0.47982428,0.324683348,0.00156047,86.5106
